,feature,importance_mean,importance_std
267,P1:6000,5.681246857719702e-05,3.0002068874481173e-05
268,P2:7298,5.630970336858443e-05,0.0003514742360644636
269,P1:23402,5.6309703368562225e-05,0.00011680611123954854
270,P5 gd:1224,5.5304172951275986e-05,4.941442885994875e-05
271,P3:6377,5.5304172951273214e-05,2.011060834589615e-05
272,P7 Mono:1417,5.5304172951273214e-05,5.539550938497485e-05
273,P4:18,5.530417295125656e-05,7.753024243822299e-05
274,P3:2458,5.480140774263564e-05,7.004333189682165e-05
275,P7:96,5.429864253396477e-05,7.660531706281775e-05
276,MFI:670,5.379587732533553e-05,4.2127404562128255e-05
277,P1:8730,5.37958773253161e-05,7.117457964459864e-05
278,P1:11259,5.329311211668686e-05,9.002726711151492e-05
279,P3:6282,5.329311211667853e-05,8.334991990127041e-05
280,P1:1690,5.329311211667576e-05,8.168967727153215e-06
281,P4:4140,5.3293112116656324e-05,3.985504511335899e-05
282,P2:11871,5.2790346908029864e-05,4.9273555509320714e-05
283,P3:1751,5.228758169938119e-05,4.875526565069745e-05
284,P3:613,5.178481649074085e-05,2.679790441676572e-05
285,P7 Mono:4542,5.178481649072697e-05,5.0379482305002366e-05
286,P1:1881,5.128205128209218e-05,7.41574422020983e-05
287,P1:11706,5.077928607347404e-05,0.0002480773150459906
288,P1:20762,5.0276520864792064e-05,2.4834769301619444e-05
289,P1:4045,4.977375565614894e-05,6.353368966082403e-05
290,P5 CD8:19,4.876822523885715e-05,4.3427390796056935e-05
291,P2:11756,4.876822523885715e-05,5.6123101718311384e-05
292,P2:7926,4.87682252388405e-05,9.536781478415517e-05
293,P1:8851,4.8265460030222364e-05,0.00014651444277020666
294,P1:22147,4.826546003020571e-05,6.336437507968754e-05
295,P2:7867,4.8265460030202936e-05,2.9333237095650965e-05
296,P1:8019,4.8265460030202936e-05,3.389099959046012e-05
297,P2:9672,4.826546003020016e-05,8.003921062697862e-05
298,P2:11649,4.776269482156814e-05,4.384447014704824e-05
299,P1:23555,4.776269482155981e-05,5.9456104628078263e-05
300,P2:2066,4.7762694821551485e-05,2.5562038851451634e-05
301,P1:22833,4.7762694821545935e-05,0.00016296496560105135
302,P3:1937,4.72599296129167e-05,1.801555843858009e-05
303,P1:13262,4.72599296129167e-05,4.791856232254716e-05
304,MFI:242,4.725992961290559e-05,8.74059881834128e-05
305,P3:7034,4.725992961289449e-05,5.0336816534081276e-05
306,P2:9144,4.725992961289171e-05,4.6079192508455935e-06
307,P7:53,4.725992961288616e-05,3.321296041211168e-05
308,P1:3941,4.6757164404262475e-05,6.470062791112007e-05
309,P1:4121,4.625439919562213e-05,7.463312021725732e-05
310,P2:13058,4.524886877832479e-05,3.2814819250035e-05
311,P1:8256,4.524886877831924e-05,3.6463477857144574e-05
312,P2:10186,4.524886877831369e-05,5.6435254702468566e-05
313,P7 Mono:5619,4.474610356967612e-05,6.014089110225561e-05
314,P2:3730,4.474610356967612e-05,5.7914100298160986e-05
315,P1:4148,4.47461035696678e-05,1.4122244248550458e-05
316,P7 Mono:4856,4.474610356964281e-05,7.79675213825019e-05
317,P2:5298,4.4243338361019124e-05,3.474540481281613e-05
318,P6:218,4.4243338361019124e-05,3.459959886191567e-05
319,P1:12452,4.374057315237045e-05,3.7492263826045415e-05
320,P7 Mono:2573,4.323780794375231e-05,0.00010018030463105024
321,P1:6557,4.3237807943727335e-05,4.712066169476419e-05
322,P1:7060,4.3237807943716236e-05,5.439166751653359e-05
323,P2:9925,4.273504273508977e-05,4.407447550314357e-05
324,P2:20127,4.2735042735064785e-05,6.408037944570748e-05
325,P1:1672,4.2232277526446646e-05,2.4548125924057185e-05
326,P2:25291,4.122674710914931e-05,3.938291810471138e-05
327,P5 gd:285,4.072398190050064e-05,7.054675571999811e-05
328,P2:25855,4.0723981900492313e-05,3.8516540422913175e-05
329,P1:5420,4.0723981900489535e-05,0.00014689780754235438
330,P2:24442,4.0723981900483985e-05,2.2309409484495238e-05
331,P4:3612,4.022121669184642e-05,4.900349092414045e-05
332,P1:10678,4.022121669184087e-05,3.7218211208291276e-05
333,P1:7220,4.022121669183531e-05,5.062723328375789e-05
334,P1:12846,4.022121669182976e-05,5.562319431247163e-05
335,P5 gd:749,3.9718451483200524e-05,3.7384236189085996e-05
336,P1:11564,3.9718451483200524e-05,1.4300113276340688e-05
337,P1:4580,3.9718451483194975e-05,7.448564556325952e-05
338,P1:23364,3.971845148318942e-05,4.2271164074146734e-05
339,P3:6382,3.971845148318387e-05,5.791410029815636e-05
340,P1:24152,3.921568627455185e-05,6.209913587389318e-05
341,P2:22618,3.921568627455185e-05,1.8099547511320357e-05
342,P3:3830,3.92156862745463e-05,3.1702127240687065e-05
343,P1:23691,3.871292106589486e-05,4.3543646902319615e-05
344,P7 Mono:3898,3.871292106589208e-05,3.387981013339795e-05
345,P1:22115,3.821015585726006e-05,2.8811561150120514e-05
346,P3:8162,3.821015585724896e-05,5.621985218097135e-05
347,P1:1922,3.7204625439968274e-05,6.945442509533945e-05
348,P2:8343,3.72046254399655e-05,0.00016017944898333113
349,P2:4517,3.7204625439943297e-05,3.381633327458981e-05
350,P2:22356,3.670186023131961e-05,0.00018434488168269297
351,P7 Mono:4079,3.670186023131405e-05,2.504255285150521e-05
352,P5 gd:1883,3.67018602313085e-05,1.6682413296164105e-05
353,P7:7,3.6199095022673713e-05,7.762147752014424e-05
354,P1:11127,3.6199095022670935e-05,7.836688896289853e-05
355,P2:5253,3.6199095022659836e-05,8.008972449167561e-05
356,P1:21887,3.619909502265706e-05,8.75966482645389e-05
357,P7 Mono:4206,3.619909502265706e-05,9.71209135982816e-05
358,P2:13525,3.619909502265706e-05,7.459924380490107e-05
359,P1:26160,3.619909502265706e-05,1.5545123010298356e-05
360,P1:3451,3.569632981402504e-05,3.191272211677068e-05
361,MFI:667,3.569632981401671e-05,3.1272642614544376e-05
362,P1:3151,3.5696329814008385e-05,4.304151779954175e-05
363,P1:10041,3.519356460537082e-05,2.753758459050042e-05
364,P4:3125,3.519356460537082e-05,7.365124214069187e-05
365,P3:5698,3.519356460536249e-05,2.726081792203298e-05
366,P3:6326,3.519356460534861e-05,1.0303620679696275e-05
367,P5 gd:503,3.519356460534584e-05,2.5238613168456274e-05
368,P3:5069,3.4690799396724924e-05,1.3196988183414749e-05
369,P1:4368,3.4690799396719374e-05,5.60058778881622e-05
370,P2:21726,3.4690799396713824e-05,1.887212104488035e-05
371,P7 Mono:5914,3.4690799396713824e-05,3.2306332481479514e-05
372,P1:11632,3.4690799396711046e-05,9.91607990111109e-06
373,P2:2522,3.469079939669717e-05,9.064983587438827e-05
374,P2:25255,3.418803418808458e-05,7.012808757833124e-05
375,P1:387,3.41880341880707e-05,4.0956082160727514e-05
376,P1:7762,3.418803418806793e-05,7.513943365417225e-05
377,P4:220,3.418803418806793e-05,3.706849389877833e-05
378,P2:11671,3.368526897944424e-05,1.4050466176448031e-05
379,P1:5471,3.3685268979422035e-05,1.9085221614982785e-05
380,P5 gd:81,3.318250377079557e-05,6.839085398948083e-05
381,P1:25548,3.318250377078447e-05,3.0927212668141856e-05
382,P2:7487,3.318250377078169e-05,1.0352569271978232e-05
383,P3:5143,3.318250377078169e-05,3.5636088781635454e-05
384,P7:241,3.318250377077891e-05,7.039431120437282e-05
385,P4:5953,3.318250377077336e-05,4.017090870877509e-05
386,P2:23605,3.318250377077059e-05,4.481102052319482e-05
387,P1:10472,3.318250377076781e-05,2.402775896500504e-05
388,P3:1720,3.2679738562135796e-05,3.0270474054277783e-05
389,P1:12339,3.267973856213302e-05,4.717695399776505e-05
390,P1:1972,3.2679738562130246e-05,5.864277187032287e-05
391,P1:23217,3.267973856212747e-05,2.295716451851951e-05
392,P1:1971,3.267973856212192e-05,1.843853275101244e-05
393,P5 gd:1301,3.267973856211359e-05,4.797391838296518e-05
394,P1:2242,3.217697335348712e-05,1.4255854076173967e-05
395,P1:13123,3.2176973353476024e-05,2.075391396736522e-05
396,P2:597,3.2176973353473246e-05,1.8431677003346036e-05
397,P1:23626,3.2176973353464924e-05,1.9105077928613816e-05
398,MFI:429,3.2176973353456596e-05,1.5447251378318958e-05
399,P3:1899,3.167420814484123e-05,2.3263419409264857e-05
400,P7 Mono:2757,3.167420814481625e-05,7.588424349203785e-05
401,P4:2477,3.117144293620644e-05,7.298931903051087e-05
402,P1:22400,3.117144293618701e-05,5.96068389553753e-05
403,P1:13286,3.066867772753556e-05,5.412378974999017e-05
404,P5 CD8:229,3.066867772753556e-05,5.407706685648973e-05
405,P2:8635,3.0668677727521684e-05,1.3004039372925899e-05
406,P2:22309,3.01659125189091e-05,2.7720560587408388e-05
407,P2:25158,2.9663147310249326e-05,1.156359979890879e-05
408,P1:21424,2.9663147310210468e-05,0.00011068716054842832
409,P1:3457,2.9160382101606207e-05,0.00010991601966430452
410,P1:9037,2.9160382101603432e-05,9.544067583442317e-05
411,P1:25273,2.916038210158678e-05,5.892442563693452e-05
412,P7 Mono:3541,2.8657616892954763e-05,3.722160687557815e-05
413,P2:24860,2.8657616892946435e-05,6.677698657113597e-05
414,P3:3879,2.8657616892940885e-05,4.5251661832127396e-05
415,P5 gd:670,2.8154851684297765e-05,8.440468083029949e-05
416,P1:4126,2.8154851684286662e-05,2.7738791803191482e-05
417,P1:20830,2.7652086475662974e-05,8.274269018100786e-05
418,P7:214,2.7652086475640768e-05,6.575469325626754e-05
419,P5 gd:381,2.7149321267025407e-05,0.00022606774851947263
420,P1:3652,2.7149321267014304e-05,4.2315988763199515e-05
421,P2:13462,2.714932126700875e-05,0.00015983189863226125
422,P1:11273,2.7149321267005976e-05,5.485442613166367e-05
423,P1:4969,2.71493212670032e-05,1.3713606532914164e-05
424,P6 earlyB:138,2.7149321267000426e-05,1.3713606532913554e-05
425,P5 gd:1703,2.714932126699765e-05,3.830265853140133e-05
426,P2:24714,2.6646556058379513e-05,5.424508093238454e-05
427,P2:7920,2.664655605836841e-05,2.9147376652857643e-05
428,P5 gd:2117,2.664655605836841e-05,3.7760980855963926e-05
429,P1:924,2.6646556058365635e-05,2.707940273403192e-05
430,P1:11297,2.6646556058362857e-05,2.6703412216983565e-05
431,P2:22103,2.6646556058362857e-05,3.075098779965236e-05
432,P1:7261,2.614379084971974e-05,3.931868234492648e-05
434,P2:8852,2.6143790849711412e-05,2.5017305791093975e-05
433,P1:1630,2.6143790849711412e-05,2.639397636683172e-05
435,P1:7052,2.6143790849708638e-05,1.4536784610161609e-05
436,P7 Mono:4094,2.6143790849708638e-05,0.00010735656057169228
437,P3:2355,2.6143790849705863e-05,2.9896568622050873e-05
438,P2:13572,2.6143790849703084e-05,8.430279705873201e-05
439,MFI:111,2.6143790849697535e-05,4.052175300072851e-05
440,P2:9216,2.5641025641073846e-05,0.0001196634006887256
441,MFI:671,2.5641025641068293e-05,6.188098238389234e-05
442,P6 earlyB:108,2.5641025641065518e-05,9.755329424928511e-05
445,P4:5262,2.5641025641062743e-05,8.083270086777215e-05
444,P5 gd:942,2.5641025641062743e-05,7.217614404524743e-05
443,P4:4886,2.5641025641062743e-05,3.812074426801803e-05
446,P1:10755,2.564102564105719e-05,5.308638771558729e-05
447,P1:20702,2.5641025641054415e-05,3.2772425314696064e-05
448,P4:3311,2.51382604324335e-05,0.00015787147780902568
449,P1:25725,2.5138260432425173e-05,9.539299125699944e-06
450,P2:25721,2.5138260432400196e-05,5.4706769265913896e-05
451,P2:10668,2.463549522377928e-05,1.9659341172466325e-05
452,P3:4041,2.4635495223776504e-05,1.7768322822593103e-05
453,P3:706,2.4635495223757076e-05,2.253487665260258e-05
455,P1:20045,2.46354952237543e-05,3.961649475734391e-05
454,P2:20130,2.46354952237543e-05,6.942712418427756e-05
456,P1:2503,2.413273001512506e-05,0.00015427274852633556
457,P2:22576,2.4132730015122285e-05,7.884923044793156e-05
458,P1:22594,2.3127199597827718e-05,5.177261201350387e-05
459,P7 Mono:1530,2.3127199597824943e-05,4.849534661353661e-05
