26032023,,,,27032023,,,28032023
P1:4312,0.000254546,,P2:7301,0.000427358,,P2:7982,0.000386619
P2:8412,0.000254464,,P3:1368,0.000427324,,P2:22066,0.000386541
P2:2557,0.000254382,,P4:5191,0.000425576,,P1:7645,0.000386333
P5 gd:1587,0.000254375,,P7 Mono:3193,0.00042215,,P1:7697,0.000386296
P2:10112,0.000254373,,P5 CD8:113,0.000420612,,P1:12845,0.000386016
P2:12501,0.000254136,,P2:25395,0.000419546,,P1:25041,0.000384966
P2:12937,0.00025403,,P1:13633,0.000418988,,P5 gd:1512,0.000384912
P2:22396,0.000253964,,P1:6823,0.000418887,,P6 earlyB:27,0.000384498
P1:4656,0.000253922,,P3:5948,0.00041777,,P1:22853,0.000383702
P1:6762,0.000253836,,P4:2458,0.000417526,,P1:8021,0.000383355
P2:6434,0.00025372,,P2:9993,0.000417014,,P5 gd:2135,0.000383321
P1:23300,0.000253105,,P1:5367,0.000416915,,P1:9192,0.00038262
P2:1508,0.000253017,,P7 Mono:1479,0.000415709,,P2:10648,0.000382439
P5 gd:1992,0.000252951,,P1:10565,0.000414795,,P4:5841,0.000382326
P7 Mono:4574,0.000252714,,P1:24794,0.000414773,,P2:22032,0.000382265
P1:5314,0.000252484,,P4:2780,0.000414498,,P7 Mono:2049,0.000381968
P1:20954,0.000252194,,P2:8049,0.000413639,,P2:5231,0.000381955
P3:5846,0.0002521,,P1:8268,0.000413132,,P2:7320,0.000381625
P5 gd:1893,0.000251988,,P2:12837,0.00041311,,P4:4380,0.000381219
P2:5862,0.000251794,,P3:4830,0.000412736,,P7 Mono:1132,0.000381156
P7 Mono:3621,0.000251678,,P1:11092,0.000412333,,P2:9007,0.00038091
P5 gd:451,0.000251553,,P2:12314,0.0004123,,P2:1164,0.000380775
P1:23204,0.000251499,,P2:4227,0.000411586,,P5 gd:821,0.000380421
P1:12941,0.000250652,,P1:25284,0.000411422,,P1:555,0.000380177
P1:25260,0.000250584,,P1:24967,0.000411166,,P5 CD8:101,0.000379987
P2:20848,0.000250498,,P4:6118,0.000411085,,P2:23986,0.000379785
P2:25455,0.000250398,,Lin:29,0.000409301,,P7 Mono:707,0.000379361
P1:22958,0.000250313,,P5 gd:641,0.000408921,,P2:20765,0.000379051
P1:3395,0.000250083,,P5 gd:1689,0.000408801,,P1:12396,0.000378668
MFI:637,0.000250079,,P3:7226,0.000406225,,P5 gd:1281,0.000377857
P7 Mono:3312,0.000250065,,P2:23716,0.000404875,,P3:3102,0.000377051
P7 Mono:1132,0.000249461,,P4:6150,0.000404572,,P1:10032,0.000376903
P1:10361,0.0002494,,P3:1156,0.000404337,,P2:2842,0.000376521
P1:24688,0.000249308,,P1:3473,0.00040405,,P3:3708,0.000376489
P2:21901,0.000248936,,P1:25272,0.000403825,,P1:6595,0.000376285
P2:22186,0.000248728,,P1:21413,0.000403117,,P2:20321,0.000375334
P1:10743,0.000248725,,P2:4439,0.000403076,,P3:3875,0.000375118
P1:20046,0.000248654,,P6:18,0.00040296,,P2:9735,0.000375077
P1:6038,0.000248479,,P2:24270,0.000401247,,Lin:10,0.000374709
P2:10277,0.000248436,,P2:22762,0.000401041,,P7 Mono:5311,0.000374677
P4:2603,0.000248432,,P1:5307,0.000399988,,P2:19,0.00037465
P1:12123,0.000248402,,P1:12134,0.000398342,,P3:1762,0.000374336
P4:5982,0.0002482,,P5 gd:1480,0.000397193,,P2:11962,0.000374276
P2:25973,0.000248032,,P1:13056,0.000397141,,P1:10872,0.000374131
P1:7750,0.000247914,,P6 earlyB:202,0.000397027,,P2:8603,0.000374048
P5 gd:1162,0.000247851,,P5 CD8:152,0.000396809,,MFI:230,0.000373221
P2:9541,0.000247792,,P1:25140,0.000396503,,P1:2037,0.000372714
P1:2385,0.00024752,,P5 CD8:99,0.000396384,,P2:4513,0.000372625
P2:23319,0.000247507,,P2:2352,0.000395617,,P5 CD8:25,0.000372287
P1:12328,0.000247223,,P2:11626,0.000395284,,P2:1319,0.000372073
P2:9166,0.000247137,,P4:77,0.000395203,,P2:1445,0.000371333
P2:122,0.000247097,,P2:23499,0.000395043,,P1:5684,0.000371127
Lin:8,0.000246786,,P4:5172,0.000394676,,P3:6770,0.000370862
P1:11993,0.000246774,,P3:3310,0.000394538,,P2:11629,0.000370641
P2:1714,0.000246707,,P1:3991,0.000393719,,P1:24051,0.000370416
P5 gd:1446,0.000246682,,P1:2608,0.000393258,,MFI:122,0.000369952
P3:6367,0.000246525,,P2:25219,0.000393233,,P1:13078,0.000369755
P3:5523,0.000246525,,P6 earlyB:69,0.000392962,,P3:3691,0.00036965
P7 Mono:3322,0.000246506,,P7 Mono:2986,0.000392502,,P6 earlyB:164,0.000369373
P4:3724,0.00024645,,P1:12368,0.000391363,,P6:248,0.000369028
P2:22056,0.000246399,,P2:6107,0.000391316,,P2:5499,0.000368927
P5 gd:1036,0.000246376,,P7 Mono:2887,0.000391289,,P1:22915,0.000368306
P2:26038,0.000246307,,P1:9796,0.000390673,,P7 Mono:3510,0.000367646
P2:23128,0.000246295,,P1:23874,0.000390116,,P1:5901,0.000367479
P2:9379,0.000246234,,P2:24544,0.000390006,,P1:20030,0.000367371
P1:11854,0.000246225,,P5 gd:1905,0.000389807,,P1:8032,0.000367297
P5 gd:2057,0.000246222,,P3:5870,0.000389433,,P3:6063,0.000366848
P1:6133,0.000246078,,P1:12560,0.000389416,,P6:138,0.000366795
P2:22839,0.000246028,,P1:21366,0.00038909,,P1:25904,0.000366679
P1:6915,0.000245984,,P1:13450,0.000388926,,P3:685,0.0003666
P2:23986,0.000245698,,P7 Mono:4126,0.000388148,,P2:7308,0.000366115
P1:22920,0.0002456,,P4:3775,0.000387764,,P1:10722,0.000365692
P1:9600,0.000245555,,P7:59,0.000387224,,P2:4479,0.000365602
P6 earlyB:28,0.000245447,,P2:7442,0.00038669,,P2:12774,0.000364908
P1:12372,0.000245249,,P7 Mono:749,0.000386084,,P1:4902,0.000364532
P1:1727,0.000245204,,P2:5057,0.000385979,,P2:10021,0.000364297
P1:12025,0.000245196,,P1:25261,0.000385884,,P3:1830,0.000363953
P1:13184,0.000244764,,P2:13613,0.000385013,,P2:917,0.000363851
P1:11526,0.00024475,,P2:12218,0.000384765,,P1:8947,0.000363548
P5 gd:843,0.000244744,,P1:9202,0.000383061,,P2:5736,0.000363306
P2:20997,0.000244657,,P5 gd:1563,0.000382707,,P7:96,0.00036295
P4:5930,0.000244488,,P2:10078,0.000381667,,P2:20317,0.000362346
MFI:199,0.000244485,,P5 gd:1625,0.000381638,,P7 Mono:2171,0.00036221
P5 CD8:147,0.000244377,,P1:13240,0.000381221,,P1:2764,0.000361964
P3:890,0.000244321,,P7 Mono:1575,0.00038064,,P3:2061,0.000361932
P2:12144,0.000244281,,P7 Mono:5250,0.000379152,,P1:21059,0.000361622
P2:22783,0.000244163,,P1:8301,0.000379079,,P5 gd:1993,0.00036159
P2:2615,0.000244054,,MFI:234,0.000378993,,P2:11004,0.000361126
P3:3381,0.00024394,,P3:3000,0.00037878,,P7:81,0.000360509
P1:13393,0.000243917,,P1:11550,0.000378751,,P1:7659,0.000360465
P7 Mono:6162,0.000243776,,P6 earlyB:127,0.000378492,,P1:8701,0.000360041
P7 Mono:963,0.000243473,,P1:13479,0.000378249,,MFI:249,0.000359853
P2:8556,0.00024344,,P1:4110,0.000378124,,P1:9385,0.000359395
P2:11702,0.00024322,,P2:4222,0.000377932,,P2:12798,0.000358649
P7 Mono:4530,0.000243131,,P1:4056,0.000377536,,P1:9793,0.000358498
P4:3665,0.000243004,,P2:23151,0.000377476,,P2:7975,0.000358472
P2:8307,0.000242427,,P1:25904,0.000377375,,P1:820,0.000358325
P2:4347,0.000242424,,P4:4232,0.000377267,,P2:24295,0.000358292
P2:26115,0.000242185,,P7 Mono:4489,0.000376697,,P6 earlyB:217,0.000358098
P1:9318,0.00024212,,P3:1798,0.000376487,,P2:24742,0.000356981
P1:22448,0.000241984,,P2:5338,0.000375947,,P1:23709,0.000356956
P2:25469,0.000241932,,P1:23501,0.000375877,,P1:13572,0.00035685
P1:25426,0.000241917,,P5 gd:1127,0.00037514,,P1:7255,0.000356302
MFI:90,0.000241526,,P3:7964,0.000374844,,P1:10712,0.000356083
P6 earlyB:168,0.000241283,,P2:10542,0.000374253,,P3:3925,0.000355158
P1:20048,0.00024124,,P4:5759,0.00037414,,MFI:171,0.000354935
P1:12659,0.000241128,,P4:2748,0.00037345,,P2:7532,0.00035448
P3:3767,0.000240706,,P2:24554,0.000372834,,P6 earlyB:77,0.000354429
MFI:410,0.00024057,,P1:5551,0.000371865,,P1:4850,0.000354238
P5 gd:257,0.000240539,,P5 gd:279,0.000371222,,P3:7494,0.000353996
P4:6149,0.00024053,,P1:25924,0.000371069,,P5 CD8:98,0.000353995
P1:26184,0.000240191,,P1:327,0.000370657,,P7 Mono:5378,0.000353969
P1:12677,0.000240058,,P2:2239,0.000369189,,P1:11292,0.00035378
P2:4315,0.000239943,,P2:11648,0.000369188,,P1:8722,0.000353501
P3:1526,0.000239902,,P2:24066,0.000368864,,P1:12917,0.000352972
P4:6197,0.000239821,,P2:12211,0.000368563,,P6 earlyB:56,0.000351477
P2:8273,0.000239688,,P1:20981,0.000367337,,P3:6726,0.000351283
P4:2481,0.000238995,,P3:2331,0.000367254,,P2:20613,0.000351189
P4:3052,0.000238939,,P1:12553,0.000367091,,P1:7230,0.000351132
P5 gd:1139,0.000238838,,P4:2690,0.000367005,,P1:10892,0.00035105
P1:1775,0.000238821,,MFI:76,0.000366581,,P4:6427,0.000350915
P1:13543,0.000238819,,P1:1396,0.000366131,,P2:24750,0.000350878
P1:7329,0.000238758,,P7 Mono:1925,0.000365239,,P2:8954,0.000350787
P1:12208,0.000238735,,P1:24083,0.00036447,,MFI:200,0.000350403
P1:702,0.000238702,,MFI:259,0.000363653,,P1:7931,0.000350162
P3:4468,0.000238676,,P1:6705,0.000362882,,P2:20040,0.000348671
P2:20081,0.000238632,,P5 gd:1208,0.000362474,,P1:6062,0.000348256
P5 gd:232,0.000238397,,P2:1733,0.000362441,,P2:1444,0.000347389
P5 CD8:48,0.00023824,,P4:2751,0.000361241,,P1:6633,0.000347355
P1:25528,0.000238215,,P2:1642,0.000361004,,P2:10782,0.000347006
P2:23853,0.000238199,,P2:23909,0.000360946,,P1:7333,0.000346744
P2:8567,0.000238063,,P3:1622,0.000360835,,P7 Mono:6132,0.000346642
P5 gd:332,0.000238028,,P5 CD8:180,0.000360327,,P7 Mono:6067,0.000346465
P4:6369,0.000237942,,P2:22577,0.000359543,,P7 Mono:4234,0.000346355
P6:126,0.000237864,,P4:3074,0.000359306,,P1:11785,0.000346352
P4:2532,0.00023786,,P3:8336,0.000358638,,P1:10625,0.000346237
P5 gd:2066,0.000237853,,P1:4809,0.00035793,,P1:7274,0.000346016
P2:24053,0.000237723,,P1:22753,0.000357757,,P7 Mono:2909,0.000346005
P5 gd:249,0.000237693,,P7 Mono:3144,0.000357524,,P2:2388,0.00034572
P4:5248,0.000237317,,P3:7329,0.000357038,,P2:20635,0.00034568
P2:10662,0.000237221,,P1:7886,0.000356954,,P2:7425,0.00034548
P7 Mono:1772,0.000237042,,P1:22760,0.000356872,,P7 Mono:2656,0.000345009
P2:20727,0.000236918,,P7 Mono:1227,0.000355776,,P1:6779,0.00034472
P4:4000,0.000236774,,P6 earlyB:111,0.000355638,,P1:10575,0.000344701
P1:7779,0.000236693,,P3:1925,0.000355459,,P7 Mono:2804,0.000344472
P1:12697,0.000236549,,P1:24074,0.00035502,,P1:13433,0.000344214
P2:12689,0.000236539,,P1:4093,0.000354624,,P1:22117,0.000343456
P2:20005,0.000236487,,P5 CD8:230,0.000354608,,MFI:665,0.000343334
P2:10056,0.000236439,,P1:5179,0.000354364,,P2:5460,0.000343293
P7 Mono:5986,0.000236359,,P2:11011,0.000353801,,P2:1086,0.000342999
P6:234,0.000236257,,P1:10437,0.000353539,,P7 Mono:6330,0.00034277
P7 Mono:730,0.000236207,,P1:10795,0.000352134,,P1:2095,0.000342118
P1:2664,0.000236144,,P7 Mono:4435,0.000351992,,P1:701,0.000341017
P6:130,0.000236034,,MFI:22,0.000351541,,P2:20832,0.000340938
P4:4319,0.000236017,,P3:7356,0.000350783,,P1:6370,0.000340783
P2:24873,0.000235987,,P5 gd:1924,0.000348952,,P1:12688,0.000340681
P1:7019,0.000235892,,P6:106,0.000348444,,P1:26231,0.000340638
P7:67,0.000235745,,P2:21051,0.000348402,,P2:23827,0.000340521
P4:5206,0.000235483,,P2:7204,0.000348384,,P4:4658,0.000340434
P2:5913,0.000235474,,P1:21181,0.000348254,,P2:25290,0.000340387
P3:8387,0.000235408,,P3:1327,0.000347495,,P5 gd:829,0.000340276
P3:2293,0.000235388,,P7 Mono:5642,0.000347357,,P7 Mono:5892,0.000340121
P1:6028,0.000235359,,P7:227,0.000347226,,P1:24764,0.000339653
P1:9130,0.00023535,,P6 earlyB:36,0.000346746,,P3:5265,0.000339396
P1:25282,0.000235236,,MFI:508,0.000346258,,P2:8006,0.000338786
P1:10274,0.000235129,,P5 CD8:54,0.000346149,,P7 Mono:2882,0.000338688
P1:864,0.000235129,,P4:5558,0.000345801,,P2:8579,0.000338518
P1:13578,0.000234859,,P7 Mono:687,0.00034348,,P3:6373,0.000338229
P1:11011,0.000234483,,MFI:70,0.000343109,,P2:10818,0.000338021
MFI:8,0.000234476,,P3:5049,0.000342212,,P4:2646,0.00033795
P4:5175,0.000234081,,P7 Mono:4227,0.000342149,,P2:24067,0.000337759
P2:24202,0.000234078,,P1:6885,0.000341983,,P1:6269,0.000337626
P1:2826,0.0002338,,P1:5352,0.000341338,,P6 earlyB:46,0.000337135
P1:24563,0.000233656,,P2:23841,0.000340172,,P4:113,0.000336936
P1:11869,0.000233531,,P4:3529,0.000339704,,P7 Mono:2350,0.000336836
P2:23124,0.000233529,,P1:12987,0.000339485,,P2:11545,0.00033667
P4:2829,0.000233477,,P1:10659,0.000339477,,P2:22827,0.000336533
P3:231,0.000233356,,P1:5710,0.000339377,,P1:13033,0.000336033
P2:9701,0.000233208,,P4:3071,0.000339355,,P5 gd:1992,0.00033582
P6:72,0.000233154,,P2:11173,0.000338702,,P2:10428,0.000335668
P1:21077,0.000233072,,P2:9708,0.000338636,,P1:22920,0.000335592
P2:2384,0.000233059,,P2:1085,0.00033859,,MFI:457,0.000335423
P7 Mono:3310,0.000233001,,P2:2795,0.000338097,,P2:6005,0.000335231
P4:5382,0.000232975,,MFI:534,0.000337843,,P7 Mono:857,0.000334814
P2:25694,0.000232698,,P1:12027,0.000337789,,P7:214,0.000333985
P1:3060,0.000232445,,P4:4326,0.000337594,,P5 CD8:105,0.000333938
P1:5558,0.000232435,,P7 Mono:4740,0.000337566,,MFI:228,0.00033384
P1:25326,0.000231666,,P4:6209,0.000337399,,P2:9289,0.000333775
P1:11021,0.000231586,,P4:4805,0.000337203,,P2:11562,0.000332908
P2:22817,0.000231533,,P5 gd:1555,0.000336304,,P1:7215,0.000332593
P5 gd:2064,0.000231145,,P2:21412,0.000336301,,P4:6155,0.000332562
P1:12919,0.000231086,,P2:25634,0.00033629,,P2:13396,0.000332074
P2:2731,0.000230976,,P2:20880,0.000335601,,P1:8350,0.000331631
P1:25552,0.000230855,,P3:2914,0.000333896,,P1:24998,0.000331439
P5 gd:1506,0.000230657,,P7 Mono:1124,0.000333782,,P2:24632,0.000331327
P4:3288,0.000230634,,P2:10048,0.000333775,,P7 Mono:5126,0.000330942
P7 Mono:2137,0.000230592,,P1:3718,0.000333191,,P1:24863,0.000330861
P1:8826,0.000230287,,P1:13289,0.00033278,,P7 Mono:4082,0.000330646
P2:3689,0.000230096,,P3:7942,0.000331963,,P2:122,0.000330534
P2:7492,0.000229964,,P1:20949,0.000331396,,P2:10988,0.000330519
MFI:123,0.000229953,,P1:20734,0.000331329,,P1:9613,0.000330073
P6:151,0.000229696,,P7 Mono:3937,0.000331086,,P7 Mono:5717,0.000329898
P2:10999,0.000229605,,P1:24597,0.000330977,,P2:7309,0.000329397
P5 CD8:45,0.000229458,,P2:9151,0.000330669,,P2:12627,0.000329377
P5 CD8:50,0.000229395,,P4:5414,0.000330666,,P4:5604,0.000329347
P4:82,0.00022938,,P2:11749,0.000330501,,P5 gd:1983,0.000328196
P1:23458,0.000229354,,P2:26138,0.000330099,,P5 gd:12,0.000328077
P1:22821,0.000229263,,P1:10166,0.000329308,,P1:13358,0.000328057
P1:12818,0.000229119,,P7 Mono:5555,0.000329056,,P1:23663,0.000327929
P2:3401,0.000228756,,P3:4909,0.000328354,,P3:3093,0.000327662
P6 earlyB:27,0.000228703,,P1:4701,0.000328236,,P3:3772,0.000327176
P2:11517,0.000228678,,P1:239,0.000328036,,P2:24052,0.000327123
P2:9496,0.00022852,,P7 Mono:5214,0.000327334,,P1:2823,0.000327118
P7 Mono:4536,0.000228323,,P1:10698,0.000326582,,P1:6136,0.000327002
P7:107,0.000228223,,P7 Mono:2054,0.000326429,,P4:5424,0.000326764
P7 Mono:6296,0.000228015,,P4:4754,0.000326316,,P2:13210,0.000326389
P2:2435,0.000227906,,P1:9042,0.000325867,,P2:4612,0.000325139
P4:5594,0.000227833,,P3:5830,0.00032553,,P2:10001,0.00032511
P1:24048,0.000227828,,P1:3590,0.000325271,,P1:12015,0.000324363
P1:21482,0.00022773,,P1:2634,0.000325183,,P4:5828,0.000324352
P1:20981,0.000227578,,P2:8381,0.000324768,,P1:12930,0.000323939
P2:7140,0.000227538,,P1:10809,0.000324722,,P1:11660,0.000323636
P1:12876,0.000227536,,P7 Mono:1508,0.000323525,,P1:9430,0.000323179
P2:22082,0.000227507,,P1:24507,0.000323082,,P2:4438,0.000322905
P1:25524,0.000227491,,P7 Mono:5374,0.000323046,,P1:22660,0.000322897
P6 earlyB:199,0.000227403,,P3:4555,0.00032272,,P7 Mono:1438,0.000322287
P2:5048,0.00022735,,P1:3607,0.00032227,,P2:23443,0.000322131
P5 gd:1973,0.000227072,,P1:22051,0.000320376,,P4:6217,0.000321574
P4:4757,0.000227008,,P2:11514,0.000319935,,P1:11482,0.000321557
P7:177,0.000226973,,P2:22679,0.000319533,,P1:11104,0.000321452
P1:5128,0.000226875,,P2:8987,0.000319138,,P3:3690,0.000321439
P3:5711,0.000226666,,P5 gd:2184,0.00031878,,P1:1863,0.000321321
P2:12857,0.000226504,,P1:23416,0.000318636,,P3:1158,0.000321244
P2:7670,0.000226279,,P5 gd:1552,0.000318488,,P2:10022,0.000321155
P1:5974,0.00022623,,P2:24117,0.000317668,,P4:4790,0.000320836
P1:6689,0.000226197,,P2:5213,0.000317541,,P1:25650,0.000320762
P7 Mono:4740,0.000226111,,P2:184,0.000315843,,P2:2169,0.000320737
P4:5906,0.000226059,,P1:4628,0.000314946,,P2:23024,0.000320671
MFI:230,0.000225943,,P6 earlyB:186,0.000314863,,P1:1032,0.000320091
P5 gd:41,0.00022594,,P2:25894,0.000314413,,P1:6975,0.000320033
P2:25323,0.000225937,,P2:12949,0.000313818,,P1:4483,0.000319367
P1:4148,0.000225883,,P3:5611,0.00031328,,P5 gd:226,0.000319263
P2:7040,0.000225807,,P2:3577,0.000313241,,P5 gd:1666,0.000318935
P2:6992,0.000225558,,P1:23134,0.000312414,,P1:11260,0.000318815
P2:10648,0.000225519,,P2:4598,0.000311092,,P2:5862,0.00031874
P2:24743,0.000225359,,P1:11255,0.000310992,,P5 gd:2003,0.000318624
P3:5957,0.000225165,,P1:2243,0.000310852,,P1:23698,0.00031857
P1:12237,0.000224985,,MFI:199,0.000310663,,P3:6941,0.000318506
P1:22934,0.000224914,,P2:1612,0.00031065,,P2:9182,0.000318068
P7 Mono:3921,0.000224893,,P1:13493,0.000310179,,P1:6247,0.000317941
P7 Mono:5556,0.000224794,,P1:5210,0.000310034,,P2:8849,0.000317794
P2:25816,0.000224704,,P2:1462,0.000309826,,P3:2293,0.000317739
P7 Mono:4912,0.000224683,,P7 Mono:2784,0.000309653,,P1:24014,0.000317513
P2:10868,0.000224516,,P1:5491,0.000309564,,Lin:28,0.000317439
P2:10424,0.000224376,,P7 Mono:485,0.00030934,,P1:25895,0.000317416
P2:20811,0.000224143,,P1:23688,0.000309308,,P1:6102,0.000316973
P1:13260,0.000224134,,MFI:145,0.000308483,,P1:4549,0.000316826
P2:25451,0.000223705,,P1:2878,0.00030845,,P3:6300,0.000316753
P4:5217,0.000223704,,P7 Mono:4174,0.000308055,,P1:4794,0.000315981
P7 Mono:5399,0.0002237,,P2:8626,0.000307574,,P5 gd:1895,0.000315862
P1:8619,0.00022363,,P1:13257,0.000307274,,P2:10422,0.00031555
P1:8275,0.000223561,,P3:2555,0.000307,,P2:2589,0.00031534
P3:5896,0.000223532,,P7 Mono:4657,0.000306192,,Lin:4,0.000315007
P1:25288,0.000223511,,P2:25968,0.00030617,,P2:13424,0.000314988
P2:3823,0.00022341,,P4:3401,0.000305943,,P1:3224,0.000314954
P3:6055,0.000223275,,P1:22624,0.000305625,,P3:4101,0.000314837
P2:4541,0.00022323,,P2:10754,0.000305557,,P1:5127,0.000314122
P2:5634,0.000223095,,P1:25224,0.000304986,,P2:8870,0.000314011
P1:1830,0.00022307,,P4:4588,0.000303838,,MFI:79,0.000313724
P7 Mono:2517,0.000222679,,P1:21643,0.000303401,,P3:7252,0.000313649
P1:12938,0.000222502,,P2:11676,0.000303378,,P7 Mono:2739,0.00031354
P7 Mono:4660,0.000221919,,P6:69,0.000303226,,Lin:38,0.000313277
P7 Mono:6051,0.000221839,,MFI:214,0.000303101,,P5 gd:1967,0.000313128
P6:236,0.000221644,,P1:3324,0.000302419,,P7 Mono:1451,0.000312616
P5 gd:501,0.000221643,,P2:23829,0.000301803,,P2:23326,0.000312317
P2:11029,0.000221621,,MFI:309,0.00030163,,P2:25145,0.000311707
P1:11874,0.000221583,,P3:8060,0.000301622,,P6 earlyB:148,0.000310563
P7 Mono:5956,0.000221534,,P1:9205,0.000301581,,P3:6057,0.000310448
P3:7331,0.000221519,,P7 Mono:1862,0.000301061,,P5 gd:642,0.000310378
P7 Mono:5103,0.000221507,,P7:141,0.000301053,,P3:5450,0.000310308
MFI:483,0.000221393,,P7 Mono:3075,0.000300961,,P4:4835,0.000310237
P2:8665,0.000221311,,MFI:410,0.000300909,,P2:3608,0.000309378
P4:4793,0.000221275,,P2:7831,0.000300444,,P6:77,0.000309329
P7 Mono:364,0.000221189,,P1:9046,0.000299791,,P2:8793,0.000308829
P2:10121,0.000221108,,P2:8762,0.000299252,,P7 Mono:844,0.00030863
P5 CD8:12,0.000221074,,P4:3473,0.000299126,,P1:26236,0.000308613
P2:25058,0.00022102,,P1:9538,0.000297767,,P3:3728,0.000308413
MFI:226,0.00022098,,P2:20356,0.000297201,,P1:9850,0.000308314
P2:11490,0.000220955,,P5 gd:867,0.000297196,,P1:7539,0.000307361
P1:20126,0.000220903,,P5 gd:1164,0.000296933,,P1:25510,0.000307325
P1:5009,0.000220733,,P2:7965,0.00029655,,P2:22599,0.000306641
P2:10421,0.000220732,,MFI:280,0.000296087,,P3:5528,0.000305834
P1:6866,0.000220682,,P1:24793,0.000296024,,P1:6400,0.000305541
P3:3310,0.00022056,,P6:44,0.000295905,,P2:8448,0.000305388
P5 CD8:148,0.000220514,,P1:25491,0.000295746,,P2:23098,0.000305197
P2:9423,0.000220449,,P5 gd:1631,0.000295731,,P1:12487,0.000304791
P1:6765,0.000220285,,P7 Mono:3813,0.000295687,,P7 Mono:91,0.000303701
P5 gd:1779,0.000220194,,P4:4571,0.000294949,,P2:9947,0.000303655
P1:6700,0.000220176,,P1:24887,0.000294875,,P3:7642,0.00030281
P2:7472,0.000220148,,MFI:461,0.000294781,,P2:6714,0.000302744
P2:20686,0.000220112,,P2:8867,0.000294762,,P1:21280,0.000302742
P2:21172,0.000220093,,P1:8258,0.000294323,,P1:6329,0.000302302
P1:12672,0.000219996,,P1:20362,0.000293573,,P1:7114,0.000302201
P2:11555,0.000219813,,P2:13429,0.000293478,,P2:22761,0.000302088
P1:7064,0.000219811,,P1:25501,0.000293094,,P6 earlyB:101,0.000301955
P1:2800,0.000219779,,P2:22394,0.000293018,,P1:4554,0.000301894
P6:200,0.000219779,,P2:22580,0.00029298,,P6 earlyB:94,0.000301583
P1:4772,0.000219462,,P1:7054,0.000292339,,P1:1809,0.000301548
P3:5524,0.000219013,,P4:3132,0.00029176,,P4:4562,0.000301197
P1:23883,0.000219001,,P1:20847,0.00029164,,P1:9956,0.000301118
P1:9700,0.000218932,,P2:11410,0.000291455,,P2:3362,0.00030096
P1:13432,0.000218895,,P7 Mono:3629,0.000291289,,P6 earlyB:202,0.000300853
P1:3397,0.000218748,,P6:255,0.000290418,,MFI:521,0.000300787
P4:3656,0.000218624,,P1:7591,0.00029034,,P1:2783,0.000300362
P1:24437,0.000218594,,P2:4778,0.000290267,,P2:7076,0.000299962
P1:20694,0.000218388,,P1:21637,0.000290155,,P1:24940,0.000299305
P2:11185,0.000218334,,MFI:428,0.000290095,,P1:2665,0.000299252
P2:9161,0.000218274,,P1:20208,0.000289361,,P3:2356,0.000299213
P2:10143,0.000218274,,P3:8442,0.000289271,,P1:9893,0.000298671
P2:383,0.000218159,,P1:5003,0.000289116,,P3:6425,0.000298667
P7 Mono:4483,0.000218002,,P6 earlyB:235,0.000288889,,P2:21200,0.000298414
P2:22314,0.000217955,,P7 Mono:2095,0.00028887,,P2:9455,0.00029808
P5 gd:1839,0.000217915,,P2:25493,0.000288759,,P1:6747,0.000298053
MFI:141,0.000217818,,P1:8639,0.000288383,,P2:11544,0.000298037
P1:13633,0.000217785,,MFI:565,0.000288247,,P3:7566,0.000297809
P3:121,0.000217746,,P7 Mono:2602,0.000287456,,P5 gd:421,0.000297798
P1:4182,0.000217631,,P3:1754,0.000287174,,P1:13479,0.000297357
P4:5491,0.000217552,,P3:6557,0.000286819,,P5 gd:630,0.000297029
P5 gd:252,0.000217369,,Lin:17,0.000286773,,P4:2863,0.000296977
P1:12987,0.000217339,,MFI:659,0.000286341,,P2:7549,0.000296601
P2:2008,0.000217261,,P7 Mono:3567,0.000285982,,P4:4847,0.000296475
P1:11673,0.000217237,,P1:11338,0.000285502,,P1:2491,0.000296422
P1:6696,0.00021697,,MFI:235,0.000284891,,P1:12565,0.000296053
P2:9523,0.000216908,,P2:23129,0.00028359,,P7 Mono:338,0.000295737
P2:22960,0.000216833,,P3:3246,0.00028353,,P2:12698,0.000295509
P7 Mono:4503,0.000216815,,P6 earlyB:39,0.000283088,,P3:2841,0.000295305
P4:5590,0.000216501,,P1:3439,0.000282824,,P7 Mono:2315,0.000295266
P2:20286,0.000216454,,P3:8433,0.00028278,,P5 CD8:36,0.000295175
P1:24077,0.000216335,,P3:1020,0.000282459,,P1:9435,0.000295063
P6 earlyB:60,0.000216319,,P1:4603,0.000282418,,P1:7127,0.000294907
P1:25650,0.000216049,,P6:3,0.000282328,,P2:20644,0.000294323
P4:3641,0.000215952,,P1:2492,0.000282018,,P1:7779,0.000294261
MFI:26,0.00021589,,P1:6296,0.00028164,,P2:5254,0.000294187
P2:6358,0.00021588,,P1:12878,0.000281485,,P3:7826,0.000294101
P7 Mono:5316,0.000215789,,P2:11390,0.000281334,,Lin:45,0.00029402
P2:23386,0.000215579,,P1:2436,0.000281025,,P7:245,0.000293935
P1:3637,0.000215492,,P1:10537,0.000280339,,P3:2563,0.000293482
P5 gd:1280,0.000215321,,P7 Mono:1856,0.000279684,,P2:12112,0.000292632
P5 CD8:24,0.000215267,,P1:2197,0.000279446,,P2:8654,0.000292586
P2:12580,0.000215255,,MFI:628,0.000278977,,P5 gd:210,0.000292425
P1:21059,0.000215251,,P7:21,0.000277676,,P1:4463,0.000292391
