,coef_weight_0,coef_weight_1,coef_weight_2,coef_weight_3,coef_weight_4,coef_weight_mean,label,abs(cwm)
9605,0.0,0.0,0.0021616656525025924,0.0,0.0,0.0004323331305005185,P2:21084,0.0004323331305005185
4818,0.0,0.0,0.002154832596942928,0.0,0.0,0.0004309665193885856,P3:455,0.0004309665193885856
7242,0.0,0.0,0.0,0.0,0.002153035244072393,0.0004306070488144786,P2:2824,0.0004306070488144786
9741,0.0,0.0,0.0,0.002150736802841576,0.0,0.0004301473605683152,P2:2060,0.0004301473605683152
14470,0.0021489155891915345,0.0,0.0,0.0,0.0,0.0004297831178383069,P1:20827,0.0004297831178383069
587,0.0,0.0,0.0,0.0,0.0021485520544557405,0.00042971041089114807,P7 Mono:5881,0.00042971041089114807
12869,0.0,0.0014610933393116345,0.0,0.0,0.0006787931000646766,0.0004279772878752622,P1:25644,0.0004279772878752622
1297,0.0,0.0,0.0,0.0,0.002135545737728376,0.00042710914754567523,P7 Mono:1623,0.00042710914754567523
392,0.002130526126995749,0.0,0.0,0.0,0.0,0.00042610522539914984,P7 Mono:6518,0.00042610522539914984
512,0.0,0.0,0.0,0.0,-0.0021255891069153917,-0.00042511782138307834,P7 Mono:6260,0.00042511782138307834
14172,0.0,0.0,-0.002122752187130938,0.0,0.0,-0.00042455043742618755,P1:21725,0.00042455043742618755
4708,0.0,0.0,0.0,0.0,0.0021187948118691576,0.00042375896237383155,P3:5059,0.00042375896237383155
15980,-9.85017061823151e-09,0.0,0.0,-0.002112734121236693,0.0,-0.00042254879428146224,Lin:6,0.00042254879428146224
9750,0.0,-0.0021055132959745936,0.0,0.0,0.0,-0.0004211026591949187,P2:20585,0.0004211026591949187
10096,0.0021040235913907255,0.0,0.0,0.0,0.0,0.00042080471827814507,P2:13360,0.00042080471827814507
10502,0.0,0.0,0.0,0.0020986165076697905,0.0,0.0004197233015339581,P2:11211,0.0004197233015339581
11056,0.0,-0.000800896167596538,0.0,-0.0012959125689115624,0.0,-0.0004193617473016201,P1:8968,0.0004193617473016201
12415,0.0,0.0,0.0,0.0,0.0020965714792271707,0.00041931429584543415,P1:3313,0.00041931429584543415
4874,0.0,0.0,0.0,0.0,-0.002092000298661456,-0.0004184000597322912,P3:4410,0.0004184000597322912
15546,0.0,0.0,0.0,0.0020908955398578305,0.0,0.0004181791079715661,MFI:663,0.0004181791079715661
9358,0.0013349391768349222,0.0007550421634867348,0.0,0.0,0.0,0.0004179962680643314,P2:21664,0.0004179962680643314
997,0.0,0.0,-0.0020899792060555737,0.0,0.0,-0.00041799584121111476,P7 Mono:4144,0.00041799584121111476
4808,0.0,0.0,0.0,0.0,0.002089210338515356,0.0004178420677030712,P3:4567,0.0004178420677030712
15893,0.0,0.0,0.0,0.002087826719775534,0.0,0.0004175653439551068,MFI:195,0.0004175653439551068
15059,0.002085930433278384,0.0,0.0,0.0,0.0,0.0004171860866556768,P1:12789,0.0004171860866556768
8402,0.0,0.0,-0.0020833420556193873,0.0,0.0,-0.0004166684111238775,P2:2409,0.0004166684111238775
12637,0.0,0.0,0.0020820160818365223,0.0,0.0,0.0004164032163673045,P1:26124,0.0004164032163673045
8508,0.0,0.0,0.0,0.0,0.0020780511723682894,0.0004156102344736579,P2:23888,0.0004156102344736579
11800,0.0,0.0020751313247194514,0.0,0.0,0.0,0.00041502626494389027,P1:6007,0.00041502626494389027
14903,0.002074622630488984,0.0,0.0,0.0,0.0,0.0004149245260977968,P1:13571,0.0004149245260977968
5028,0.0,0.0,0.0020704643691323572,0.0,0.0,0.00041409287382647143,P3:4048,0.00041409287382647143
12410,0.0,0.0,0.0,0.0,0.0020667109796451127,0.00041334219592902255,P1:3322,0.00041334219592902255
1183,0.0,0.0,-0.0020653479790296537,0.0,0.0,-0.00041306959580593075,P7 Mono:248,0.00041306959580593075
15698,0.0,0.0,0.002054271114059931,0.0,0.0,0.0004108542228119862,MFI:460,0.0004108542228119862
