,coef_weight_0,coef_weight_1,coef_weight_2,coef_weight_3,coef_weight_4,coef_weight_mean,label,abs(cwm)
10911,0.0,0.01177121908389368,0.0,0.0,0.0,0.002354243816778736,P1:9363,0.002354243816778736
3508,0.0,0.01172076158384484,0.0,0.0,0.0,0.002344152316768968,P4:3392,0.002344152316768968
2184,0.0,0.0,-0.00019838249070692747,-0.003936005026631194,-0.007580906539710889,-0.002343058811409802,P5 gd:2006,0.002343058811409802
6043,0.01171442112749985,0.0,0.0,0.0,0.0,0.00234288422549997,P2:9120,0.00234288422549997
5816,-0.005086718976200428,0.0,0.0,0.0,-0.006620440773411658,-0.0023414319499224174,P2:9753,0.0023414319499224174
245,0.0,0.0015294410687097494,0.0,0.005846579295266651,0.004312318688321559,0.002337667810459592,P7 Mono:957,0.002337667810459592
10846,-0.010194393778258478,0.0,-0.0014673502880838123,0.0,0.0,-0.0023323488132684584,P1:9519,0.0023323488132684584
15325,0.0,0.0,-0.011655190387376045,0.0,0.0,-0.002331038077475209,P1:11049,0.002331038077475209
10042,0.0,0.006382035837798044,0.0,0.0,0.005231653371719739,0.0023227378419035565,P2:13553,0.0023227378419035565
3087,0.0,-0.011595879315707849,0.0,0.0,0.0,-0.0023191758631415696,P4:5481,0.0023191758631415696
6540,0.0,0.003144679145729422,0.0,0.0,0.008433718263801012,0.002315679481906087,P2:7022,0.002315679481906087
7020,-0.004175446474514462,0.0,0.0,0.0,-0.0073911555130329355,-0.0023133203975094795,P2:4168,0.0023133203975094795
3011,0.0,0.0,-0.01155957365452716,0.0,0.0,-0.002311914730905432,P4:5725,0.002311914730905432
1404,0.0,0.0,0.0,0.0,-0.011558110591044777,-0.0023116221182089554,P6:38,0.0023116221182089554
6308,0.0,0.0,0.008359398897841038,0.0031949780380647126,0.0,0.00231087538718115,P2:837,0.00231087538718115
2301,0.0,0.0,-0.004234065807660285,0.0,-0.007298292706682695,-0.0023064717028685963,P5 gd:1765,0.0023064717028685963
5641,0.0,-0.01150919833174082,0.0,0.0,0.0,-0.002301839666348164,P3:1816,0.002301839666348164
5638,0.007958488678555314,0.0,0.0,0.003544371679207294,0.0,0.0023005720715525216,P3:183,0.0023005720715525216
8479,0.0,0.0,0.0,-0.011471252157907954,0.0,-0.0022942504315815906,P2:23935,0.0022942504315815906
1807,0.0,0.0,-0.005463629419407983,-0.003949591984113102,-0.002056542060517079,-0.002293952692807633,P5 gd:750,0.002293952692807633
12440,0.011458007729703979,0.0,0.0,0.0,0.0,0.002291601545940796,P1:317,0.002291601545940796
8937,-0.0066430184937795195,0.0,-0.004814113569144392,0.0,0.0,-0.0022914264125847824,P2:22886,0.0022914264125847824
8481,0.0,-0.006785317110583827,0.0,-0.004659989775870461,0.0,-0.0022890613772908576,P2:23932,0.0022890613772908576
15907,0.0,0.008385902026628735,0.0,0.0,0.0030487740961508843,0.0022869352245559237,MFI:181,0.0022869352245559237
1643,0.0,0.0,0.0,0.011407775936010752,0.0,0.0022815551872021503,P6 earlyB:111,0.0022815551872021503
4602,0.0,-0.011396990725365819,0.0,0.0,0.0,-0.0022793981450731637,P3:5693,0.0022793981450731637
15281,0.0,0.0,-0.007372826964952408,-0.003998441974071138,0.0,-0.0022742537878047094,P1:11302,0.0022742537878047094
2494,0.0,0.0,0.001875166622213223,0.0,0.00945590804691414,0.0022662149338254726,P5 gd:1284,0.0022662149338254726
15407,0.0,-0.0035026156662072015,-0.003826568516810952,-0.0010643849354130784,-0.002936382887536771,-0.0022659904011936008,P1:10526,0.0022659904011936008
15528,0.0,0.0010238542176884834,0.00907529094478676,0.0,0.0012200554030381027,0.002263840113102669,MFI:68,0.002263840113102669
1751,0.0,0.0,0.0,0.0,-0.011293873928034515,-0.002258774785606903,P5 gd:834,0.002258774785606903
14932,0.0,-0.008289047194184702,-0.002993400029628262,0.0,0.0,-0.0022564894447625926,P1:13395,0.0022564894447625926
15010,0.011265814638091693,0.0,0.0,0.0,0.0,0.0022531629276183384,P1:12996,0.0022531629276183384
2442,0.0,0.0,0.0,0.0,-0.011262832453144522,-0.0022525664906289044,P5 gd:1391,0.0022525664906289044
7209,0.0,0.0,0.004276955872450016,0.0,0.006969524125118653,0.0022492959995137336,P2:291,0.0022492959995137336
6685,0.0005485329144504842,0.0030070953242926426,0.0,0.0,0.007662940029773718,0.0022437136537033693,P2:6328,0.0022437136537033693
8307,0.0,0.0,-0.00752960414695804,-0.0036818586304257477,0.0,-0.0022422925554767574,P2:24286,0.0022422925554767574
15503,-0.011204189479288404,0.0,0.0,0.0,0.0,-0.002240837895857681,MFI:87,0.002240837895857681
3479,0.0,0.0,-0.011185352438488857,0.0,0.0,-0.0022370704876977713,P4:3484,0.0022370704876977713
8026,0.00037328482155952504,0.0,0.0,0.0012370152001226198,0.009558570346237055,0.00223377407358384,P2:25010,0.00223377407358384
1342,0.0,0.0,0.0,0.011147110092091102,0.0,0.0022294220184182205,P7 Mono:1281,0.0022294220184182205
3595,-0.011095033583821724,0.0,0.0,0.0,0.0,-0.002219006716764345,P3:999,0.002219006716764345
75,0.011093902646841994,0.0,0.0,0.0,0.0,0.002218780529368399,P7:27,0.002218780529368399
2263,0.0017162282380935733,0.009345879804678828,0.0,0.0,0.0,0.0022124216085544803,P5 gd:1847,0.0022124216085544803
9113,-0.005658442219705946,0.0,-0.003787417403244861,0.0,-0.0016132640123036656,-0.002211824727050894,P2:22347,0.002211824727050894
2293,0.0,-0.011047856568182735,0.0,0.0,0.0,-0.002209571313636547,P5 gd:178,0.002209571313636547
5919,-0.011040245684976475,0.0,0.0,0.0,0.0,-0.002208049136995295,P2:9375,0.002208049136995295
2159,0.0,0.0,0.0,0.0,-0.011035648512331164,-0.0022071297024662327,P5 gd:2046,0.0022071297024662327
3946,0.0,0.007796740378987802,0.0,0.0,0.003208238873072996,0.0022009958504121594,P3:8056,0.0022009958504121594
2020,0.0,0.0,0.010965071501166497,0.0,0.0,0.0021930143002332992,P5 gd:365,0.0021930143002332992
15805,0.0,0.0,0.010964433637329983,0.0,0.0,0.0021928867274659965,MFI:279,0.0021928867274659965
8049,-0.009854421638237458,0.0,-0.001106813826411265,0.0,0.0,-0.0021922470929297447,P2:24949,0.0021922470929297447
8275,0.0,0.0,-0.01094486167291484,0.0,0.0,-0.002188972334582968,P2:24440,0.002188972334582968
1662,0.0,0.003460214281891631,0.004264016320369135,0.0,0.0031893523094865574,0.0021827165823494646,P5 gd:976,0.0021827165823494646
