,alpha,l1_ratio,mae
314,0.007,0.9400000000000006,-0.2181357915077375
315,0.007,0.9500000000000006,-0.21812398929298352
316,0.007,0.9600000000000006,-0.21811643665936803
317,0.007,0.9700000000000006,-0.21811880307977108
318,0.007,0.9800000000000006,-0.2181268813112849
319,0.007,0.9900000000000007,-0.21813776581063257
320,0.009000000000000001,0.2,-0.22719344423672702
321,0.009000000000000001,0.21000000000000002,-0.22677821935847495
322,0.009000000000000001,0.22000000000000003,-0.22637417473198565
323,0.009000000000000001,0.23000000000000004,-0.22598733148069236
324,0.009000000000000001,0.24000000000000005,-0.225592572944807
325,0.009000000000000001,0.25000000000000006,-0.22521252680853035
326,0.009000000000000001,0.26000000000000006,-0.22483425927514056
327,0.009000000000000001,0.2700000000000001,-0.224470460256428
328,0.009000000000000001,0.2800000000000001,-0.22413268643895506
329,0.009000000000000001,0.2900000000000001,-0.22380246897910888
330,0.009000000000000001,0.3000000000000001,-0.2234870581846498
331,0.009000000000000001,0.3100000000000001,-0.22318383928009922
332,0.009000000000000001,0.3200000000000001,-0.22290829512668503
333,0.009000000000000001,0.3300000000000001,-0.22261289774832285
334,0.009000000000000001,0.34000000000000014,-0.22233162971432413
335,0.009000000000000001,0.35000000000000014,-0.22206869458371573
336,0.009000000000000001,0.36000000000000015,-0.22184004743338367
337,0.009000000000000001,0.37000000000000016,-0.2216224838636068
338,0.009000000000000001,0.38000000000000017,-0.2213989610465143
339,0.009000000000000001,0.3900000000000002,-0.22117316965441933
340,0.009000000000000001,0.4000000000000002,-0.22096025956300008
341,0.009000000000000001,0.4100000000000002,-0.220754750978776
342,0.009000000000000001,0.4200000000000002,-0.22056216049392857
343,0.009000000000000001,0.4300000000000002,-0.2203890774950324
344,0.009000000000000001,0.4400000000000002,-0.2202350095415255
345,0.009000000000000001,0.45000000000000023,-0.22009222701488582
346,0.009000000000000001,0.46000000000000024,-0.21996350388262523
347,0.009000000000000001,0.47000000000000025,-0.2198449814555815
348,0.009000000000000001,0.48000000000000026,-0.2197382468278905
349,0.009000000000000001,0.49000000000000027,-0.21964745422144383
350,0.009000000000000001,0.5000000000000002,-0.21957224886058013
351,0.009000000000000001,0.5100000000000002,-0.21950944544841847
352,0.009000000000000001,0.5200000000000002,-0.21943614279666065
353,0.009000000000000001,0.5300000000000002,-0.21935872964121542
354,0.009000000000000001,0.5400000000000003,-0.21928655323279447
355,0.009000000000000001,0.5500000000000003,-0.21921443225869855
356,0.009000000000000001,0.5600000000000003,-0.21914217599436675
357,0.009000000000000001,0.5700000000000003,-0.2190693029504403
