,labels,lr_coef,abs(lr_coef)
8270,P2:24449,0.02849707479466991,0.02849707479466991
12961,P1:25429,-0.028486746035792557,0.028486746035792557
2507,P5 gd:1262,0.028474293535056372,0.028474293535056372
4614,P3:5663,0.02847163500964414,0.02847163500964414
9940,P2:1740,-0.028459062782888754,0.028459062782888754
7223,P2:288,0.02845844230082536,0.02845844230082536
477,P7 Mono:6332,0.02844792369372117,0.02844792369372117
2851,P4:6388,-0.028429504410444575,0.028429504410444575
6619,P2:6619,-0.028406482298759195,0.028406482298759195
1315,P7 Mono:1549,-0.02840377052113223,0.02840377052113223
6868,P2:4990,-0.028402637686090207,0.028402637686090207
11638,P1:6636,-0.02840163586465655,0.02840163586465655
7910,P2:25264,-0.028397413470387933,0.028397413470387933
15105,P1:12502,0.028385231597653274,0.028385231597653274
10655,P2:10328,-0.02838280618227914,0.02838280618227914
8485,P2:23929,-0.028379013053378716,0.028379013053378716
6031,P2:9149,-0.02837498374477182,0.02837498374477182
13273,P1:24394,0.02836632678836256,0.02836632678836256
6542,P2:7019,-0.028359060223356942,0.028359060223356942
5985,P2:9274,0.02834888362521404,0.02834888362521404
14160,P1:21748,0.028346578970271978,0.028346578970271978
14588,P1:20432,0.02834421342009001,0.02834421342009001
9514,P2:21252,-0.028331232260895373,0.028331232260895373
5875,P2:956,-0.028314735826580742,0.028314735826580742
11186,P1:8469,-0.028314003642721196,0.028314003642721196
8129,P2:24783,-0.028312224132712546,0.028312224132712546
3621,P3:947,-0.028285963435222362,0.028285963435222362
7020,P2:4168,-0.028262095742658946,0.028262095742658946
1972,P5 gd:465,-0.028215185484353502,0.028215185484353502
10270,P2:12716,0.0282113611094775,0.0282113611094775
11973,P1:5302,0.028208428700715313,0.028208428700715313
11021,P1:908,0.02820624344707802,0.02820624344707802
6754,P2:5751,-0.02816942127988423,0.02816942127988423
5983,P2:928,-0.02816755835568323,0.02816755835568323
15615,MFI:569,0.028159433541045685,0.028159433541045685
13276,P1:24391,0.028158462858947367,0.028158462858947367
12734,P1:25962,0.028151352009485216,0.028151352009485216
10530,P2:11086,0.028136719960254675,0.028136719960254675
4800,P3:4576,0.028133133164357574,0.028133133164357574
9608,P2:21081,-0.028130000412494804,0.028130000412494804
14363,P1:21131,0.028102919250538382,0.028102919250538382
12986,P1:25379,0.028101976020446284,0.028101976020446284
5811,P2:9762,-0.028101939390978936,0.028101939390978936
10375,P2:12079,0.02809192461449875,0.02809192461449875
11981,P1:5272,-0.028089427573724957,0.028089427573724957
8924,P2:22934,-0.028087390272105876,0.028087390272105876
6055,P2:9087,-0.028086611184416507,0.028086611184416507
1772,P5 gd:803,0.028069758152801896,0.028069758152801896
12292,P1:3891,-0.028060248392942164,0.028060248392942164
5629,P3:1866,0.028045818798770432,0.028045818798770432
11538,P1:7079,-0.028028436825709508,0.028028436825709508
1260,P7 Mono:2061,0.028015884566481415,0.028015884566481415
7946,P2:25199,0.0280075493019509,0.0280075493019509
3566,P4:3140,0.027987298620251535,0.027987298620251535
13277,P1:24390,0.027980818178380183,0.027980818178380183
5164,P3:3691,-0.027980029642978032,0.027980029642978032
15391,P1:10575,-0.027966765878927935,0.027966765878927935
2661,P5 CD8:68,-0.02796105036339755,0.02796105036339755
13272,P1:24395,0.02795794075345901,0.02795794075345901
8838,P2:23125,-0.0279418082126127,0.0279418082126127
2153,P5 gd:2054,-0.027937591401043172,0.027937591401043172
10241,P2:12804,-0.027936939172852802,0.027936939172852802
8836,P2:23127,0.027922876632232523,0.027922876632232523
13047,P1:25178,0.02791258086075087,0.02791258086075087
11358,P1:7806,-0.027909346092581493,0.027909346092581493
12044,P1:4966,-0.027905230558908527,0.027905230558908527
6036,P2:9140,-0.02790297762881913,0.02790297762881913
10128,P2:13249,-0.02789262682938717,0.02789262682938717
14862,P1:1477,0.02789127205328906,0.02789127205328906
14423,P1:20914,-0.027889650597616732,0.027889650597616732
7123,P2:359,-0.027877763774470897,0.027877763774470897
6189,P2:8672,0.027870857638648907,0.027870857638648907
2532,P5 gd:1196,-0.02786724876538347,0.02786724876538347
9996,P2:1506,0.027866942612685124,0.027866942612685124
5463,P3:258,0.027866045332203646,0.027866045332203646
11405,P1:7600,0.027849360426770414,0.027849360426770414
16014,Lin:2,0.027843224797779238,0.027843224797779238
9496,P2:21277,-0.027816250507784045,0.027816250507784045
15626,MFI:557,0.02781004081536171,0.02781004081536171
12053,P1:4913,-0.027799090578568865,0.027799090578568865
5255,P3:3449,-0.02779258018586228,0.02779258018586228
9209,P2:21980,0.027782092975425145,0.027782092975425145
10955,P1:9223,-0.027770736260731923,0.027770736260731923
5014,P3:409,-0.02775658093347461,0.02775658093347461
5548,P3:2306,0.02775015036838627,0.02775015036838627
92,P7:246,-0.02774419760643654,0.02774419760643654
1892,P5 gd:615,-0.027733992638470283,0.027733992638470283
8324,P2:24226,0.027731921381592303,0.027731921381592303
9132,P2:22303,-0.027715916607140532,0.027715916607140532
10138,P2:13216,0.027714261575313034,0.027714261575313034
7869,P2:25326,-0.027710992160229445,0.027710992160229445
8569,P2:23757,0.02770210202503574,0.02770210202503574
11402,P1:7603,-0.027700214442783783,0.027700214442783783
6792,P2:5279,0.027690454046936527,0.027690454046936527
13090,P1:24993,-0.027685174535490423,0.027685174535490423
14623,P1:20369,-0.027684915393935805,0.027684915393935805
10088,P2:13395,0.027676146112910072,0.027676146112910072
5305,P3:3227,-0.027657522887044046,0.027657522887044046
5603,P3:2003,0.02765615038393375,0.02765615038393375
12493,P1:2937,-0.027629025919586263,0.027629025919586263
14646,P1:20287,-0.02759630843768835,0.02759630843768835
10035,P2:13565,0.02759539241223522,0.02759539241223522
8220,P2:24583,0.027588712209031686,0.027588712209031686
5957,P2:9320,-0.027587556423402146,0.027587556423402146
14109,P1:21850,0.027573533122862204,0.027573533122862204
14740,P1:20070,-0.027572120822638997,0.027572120822638997
12349,P1:3720,0.027561400141309852,0.027561400141309852
384,P7 Mono:6536,-0.027542876311732904,0.027542876311732904
15149,P1:12253,-0.027537144096181868,0.027537144096181868
15218,P1:11688,0.027531392684196777,0.027531392684196777
11373,P1:7762,-0.027513701082305136,0.027513701082305136
13692,P1:23182,0.027473590510117354,0.027473590510117354
9720,P2:20682,-0.027444252944277762,0.027444252944277762
13399,P1:24194,-0.027434513640029533,0.027434513640029533
5822,P2:9739,-0.027431726792651066,0.027431726792651066
7822,P2:25391,0.027428667880416327,0.027428667880416327
6271,P2:8498,0.027401976703843502,0.027401976703843502
6530,P2:7070,0.027397759111766985,0.027397759111766985
4749,P3:479,-0.027393125919285236,0.027393125919285236
15085,P1:12594,-0.027386838241897266,0.027386838241897266
9793,P2:20526,0.02737722467559217,0.02737722467559217
3274,P4:4245,-0.027374174753510075,0.027374174753510075
6020,P2:9174,-0.027372776851191355,0.027372776851191355
2588,P5 NKT:91,0.0273449524996462,0.0273449524996462
9846,P2:20432,-0.0273141017065439,0.0273141017065439
4782,P3:4606,0.02730768657401296,0.02730768657401296
4476,P3:6140,0.027304073809141093,0.027304073809141093
8695,P2:23396,0.027288490449059566,0.027288490449059566
7466,P2:26034,-0.027287624608292288,0.027287624608292288
15224,P1:11679,0.02728456591334395,0.02728456591334395
7696,P2:25559,-0.027272436583033674,0.027272436583033674
2414,P5 gd:1440,0.027262250686897683,0.027262250686897683
4580,P3:5758,-0.027259417985412555,0.027259417985412555
13332,P1:24309,-0.027238390241111573,0.027238390241111573
6422,P2:763,0.027232352186291817,0.027232352186291817
9526,P2:21238,0.027206400669493973,0.027206400669493973
14820,P1:1823,-0.027191917144193785,0.027191917144193785
9067,P2:22549,0.027184512541683775,0.027184512541683775
7888,P2:25299,-0.027181974540512122,0.027181974540512122
5856,P2:9667,0.02717623468826245,0.02717623468826245
14338,P1:21221,0.027164607946334678,0.027164607946334678
990,P7 Mono:4164,-0.02713907876339727,0.02713907876339727
3537,P4:3252,0.027135447910675216,0.027135447910675216
14074,P1:22010,-0.02712973285662708,0.02712973285662708
9948,P2:1672,0.027129557336047744,0.027129557336047744
8312,P2:24267,-0.027120659884030653,0.027120659884030653
10657,P2:10275,-0.027119057997579958,0.027119057997579958
8808,P2:23168,-0.027113438163041514,0.027113438163041514
14009,P1:22139,-0.02710820147986249,0.02710820147986249
12651,P1:26091,-0.027106447586857284,0.027106447586857284
1535,P6 earlyB:93,-0.027098074284242473,0.027098074284242473
8747,P2:23292,-0.027087435612348137,0.027087435612348137
1239,P7 Mono:2133,-0.027086978180861844,0.027086978180861844
10276,P2:12692,-0.027075742914826735,0.027075742914826735
15954,MFI:129,-0.027073788585623038,0.027073788585623038
6545,P2:7009,0.02706734710721452,0.02706734710721452
8963,P2:22801,0.02706222445737282,0.02706222445737282
14807,P1:1923,0.02704813176794358,0.02704813176794358
7944,P2:25201,0.02703846366568197,0.02703846366568197
8261,P2:24470,0.02703157084299528,0.02703157084299528
5384,P3:2944,-0.027023568531668,0.027023568531668
14405,P1:21032,0.026986373128110554,0.026986373128110554
1284,P7 Mono:1818,0.026972928324706148,0.026972928324706148
3704,P3:8646,-0.026963876853740566,0.026963876853740566
2819,P4:6487,-0.026959416979286294,0.026959416979286294
13144,P1:24846,0.02695435480393404,0.02695435480393404
6580,P2:6870,-0.02694490352357435,0.02694490352357435
8122,P2:24792,-0.026938088023725142,0.026938088023725142
14582,P1:20450,-0.026935677745531496,0.026935677745531496
3825,P3:8393,-0.026920131972159034,0.026920131972159034
14303,P1:21342,0.0269183735092214,0.0269183735092214
14059,P1:22042,0.026916148321549784,0.026916148321549784
4790,P3:4593,0.026916099859065477,0.026916099859065477
14998,P1:13029,0.02691056312191617,0.02691056312191617
8268,P2:24457,-0.026906920225113155,0.026906920225113155
10342,P2:12321,-0.026895188654790916,0.026895188654790916
1513,P6:138,-0.02687082431504873,0.02687082431504873
7130,P2:3529,-0.026870396240708156,0.026870396240708156
8905,P2:22988,0.026861960966013784,0.026861960966013784
5833,P2:9711,0.026860957817729837,0.026860957817729837
7365,P2:26168,-0.026846579981665845,0.026846579981665845
4103,P3:7633,0.026843948974515086,0.026843948974515086
7114,P2:3631,-0.02683840336965561,0.02683840336965561
6341,P2:8284,-0.02682375271395504,0.02682375271395504
4312,P3:6622,-0.02680337559096302,0.02680337559096302
14352,P1:21146,0.026796072559437615,0.026796072559437615
8109,P2:24813,0.026791528866997642,0.026791528866997642
1852,P5 gd:68,-0.026781794613412256,0.026781794613412256
11462,P1:7323,-0.02677931561298253,0.02677931561298253
4177,P3:7284,0.026768311499204528,0.026768311499204528
704,P7 Mono:5509,0.02676190097879127,0.02676190097879127
5777,P2:9847,0.026759135998550433,0.026759135998550433
14948,P1:13363,-0.026755851554680136,0.026755851554680136
14060,P1:22041,-0.026751180785138794,0.026751180785138794
12959,P1:25431,0.026746691782815486,0.026746691782815486
12455,P1:3131,-0.026746138901850007,0.026746138901850007
5789,P2:982,-0.02674204473480607,0.02674204473480607
5963,P2:931,-0.026741307655262753,0.026741307655262753
13050,P1:25170,0.026735247944219637,0.026735247944219637
3305,P4:4111,0.02673300083303177,0.02673300083303177
7647,P2:25671,0.026713677626033362,0.026713677626033362
10795,P1:9700,-0.026710481475981523,0.026710481475981523
8823,P2:23146,-0.026707327995468752,0.026707327995468752
1849,P5 gd:685,0.026702714144273935,0.026702714144273935
9301,P2:21775,-0.026699027079117376,0.026699027079117376
3697,P3:8656,0.026691615871165867,0.026691615871165867
1704,P5 gd:912,-0.02668763853815701,0.02668763853815701
6778,P2:54,0.02668659201817344,0.02668659201817344
2908,P4:6235,0.026685800700294124,0.026685800700294124
14067,P1:22032,-0.02668074281627602,0.02668074281627602
12883,P1:25621,0.026677753857936234,0.026677753857936234
4540,P3:5935,0.02662952196815164,0.02662952196815164
11988,P1:5257,0.02662944506995116,0.02662944506995116
5320,P3:3198,-0.02662644980813452,0.02662644980813452
9371,P2:21615,0.026616659502374514,0.026616659502374514
11290,P1:8039,-0.026616294831839908,0.026616294831839908
11003,P1:9135,0.02661437754239225,0.02661437754239225
15530,MFI:678,-0.026609003845697057,0.026609003845697057
13046,P1:25179,0.02658764548732772,0.02658764548732772
10809,P1:9659,0.026583505013726024,0.026583505013726024
13754,P1:22914,0.0265790825536475,0.0265790825536475
7883,P2:25304,0.026558541654942383,0.026558541654942383
5537,P3:2350,-0.026554526195970343,0.026554526195970343
9086,P2:22502,0.02654529253523273,0.02654529253523273
15527,MFI:680,0.026540079914076628,0.026540079914076628
8701,P2:23387,0.026538050764982335,0.026538050764982335
8103,P2:24820,0.026528021042892407,0.026528021042892407
9052,P2:22580,0.026522268082020142,0.026522268082020142
4729,P3:490,0.026505678616074082,0.026505678616074082
662,P7 Mono:5645,-0.02650115091180167,0.02650115091180167
9972,P2:1597,-0.026500929423228594,0.026500929423228594
6886,P2:4840,-0.02649939801313891,0.02649939801313891
2463,P5 gd:1345,-0.026499267736515474,0.026499267736515474
4953,P3:4247,0.026498340330746443,0.026498340330746443
15695,MFI:465,-0.026498088332182475,0.026498088332182475
14143,P1:21777,0.026496129924239248,0.026496129924239248
10143,P2:13179,0.026474967920950956,0.026474967920950956
2501,P5 gd:1270,0.026473967085172558,0.026473967085172558
14746,P1:20043,0.026459358894275958,0.026459358894275958
3731,P3:8601,-0.026453007935741922,0.026453007935741922
2106,P5 gd:2127,0.0264286614222504,0.0264286614222504
9884,P2:20202,-0.026426957366797885,0.026426957366797885
13869,P1:22543,-0.026398794693673653,0.026398794693673653
9095,P2:22441,-0.026395027154738758,0.026395027154738758
314,P7 Mono:80,-0.026392218794808207,0.026392218794808207
347,P7 Mono:719,-0.026389589133776068,0.026389589133776068
13935,P1:22320,-0.026381622897818258,0.026381622897818258
7935,P2:25219,-0.02637888452937255,0.02637888452937255
8811,P2:23159,0.02637233703997261,0.02637233703997261
6730,P2:5924,0.026349673942523404,0.026349673942523404
2667,P5 CD8:62,-0.026342874965185316,0.026342874965185316
9512,P2:21258,-0.026341831255413676,0.026341831255413676
4705,P3:5065,-0.026339637897854595,0.026339637897854595
12201,P1:4258,0.02633812683787748,0.02633812683787748
5362,P3:3019,-0.026326236277551457,0.026326236277551457
15769,MFI:326,-0.026325845996470056,0.026325845996470056
15629,MFI:552,-0.0263254233014269,0.0263254233014269
2672,P5 CD8:56,-0.026319451685998002,0.026319451685998002
12253,P1:4044,-0.026312615187301266,0.026312615187301266
1411,P6:320,-0.026303911935275762,0.026303911935275762
6005,P2:9228,0.026297910964592705,0.026297910964592705
12196,P1:4267,0.026290008360121978,0.026290008360121978
14037,P1:22076,-0.026287984404621538,0.026287984404621538
11548,P1:702,0.026283290783349553,0.026283290783349553
8300,P2:24326,-0.026270859757166955,0.026270859757166955
7593,P2:25816,-0.026243730563504482,0.026243730563504482
14960,P1:13249,-0.026241142856258504,0.026241142856258504
6010,P2:9216,-0.026239449213626052,0.026239449213626052
14972,P1:13212,0.02623557619536926,0.02623557619536926
2183,P5 gd:2009,0.026233497078028807,0.026233497078028807
8694,P2:23397,0.026179861815516747,0.026179861815516747
11005,P1:9131,-0.026177643514586593,0.026177643514586593
14106,P1:2194,-0.026177606535032417,0.026177606535032417
10980,P1:9167,-0.026171004919276056,0.026171004919276056
10155,P2:13106,0.026169384786360685,0.026169384786360685
5999,P2:9236,0.026168754406129396,0.026168754406129396
9525,P2:21239,0.026167658792095143,0.026167658792095143
5339,P3:3135,-0.026154907248262707,0.026154907248262707
15072,P1:12678,0.026141159834331927,0.026141159834331927
12957,P1:25437,-0.026132547231661793,0.026132547231661793
4282,P3:6672,-0.02613139517398675,0.02613139517398675
8579,P2:23707,0.02613035790804874,0.02613035790804874
9429,P2:21444,-0.026121895903840488,0.026121895903840488
9685,P2:20901,-0.02612106004115084,0.02612106004115084
13696,P1:23164,0.026095512579171788,0.026095512579171788
9098,P2:22417,-0.026085599831742096,0.026085599831742096
15580,MFI:630,-0.026083583214246454,0.026083583214246454
7265,P2:2710,0.02608037107417347,0.02608037107417347
14872,P1:1437,-0.026079512070077863,0.026079512070077863
7737,P2:25509,0.026077480905844205,0.026077480905844205
8112,P2:2481,-0.026075783958707896,0.026075783958707896
7900,P2:25279,0.026067689631513548,0.026067689631513548
4764,P3:4630,0.026065837906625054,0.026065837906625054
12400,P1:3385,0.026064449046607246,0.026064449046607246
2725,P5 CD8:199,-0.0260496230546432,0.0260496230546432
9455,P2:21321,0.026042785506263606,0.026042785506263606
6556,P2:697,-0.02601439816008709,0.02601439816008709
2443,P5 gd:1390,0.025995771427928346,0.025995771427928346
4296,P3:6654,-0.02599555877648812,0.02599555877648812
15337,P1:10925,0.025993766255039803,0.025993766255039803
8126,P2:24788,0.025990310109897566,0.025990310109897566
9579,P2:21139,0.025969140277113223,0.025969140277113223
9665,P2:20940,-0.02596436913129621,0.02596436913129621
11478,P1:7292,-0.02595709213407854,0.02595709213407854
9857,P2:20352,-0.025955712188724583,0.025955712188724583
5670,P3:1512,0.02595126365482456,0.02595126365482456
9087,P2:22500,-0.025949126403257347,0.025949126403257347
9781,P2:20546,0.025939150956003576,0.025939150956003576
2482,P5 gd:1302,-0.025929155173715628,0.025929155173715628
6248,P2:8551,0.025926424508654074,0.025926424508654074
1076,P7 Mono:3546,-0.02592337510121204,0.02592337510121204
13321,P1:24323,-0.02591803066948308,0.02591803066948308
2319,P5 gd:17,-0.025909449144518558,0.025909449144518558
11620,P1:6681,-0.025888784070097794,0.025888784070097794
10118,P2:13279,-0.02587632962125408,0.02587632962125408
8033,P2:25002,0.025859917152129985,0.025859917152129985
10865,P1:9457,0.025846643828886465,0.025846643828886465
279,P7 Mono:888,-0.025831295697952533,0.025831295697952533
6079,P2:9012,-0.025809897663877757,0.025809897663877757
13424,P1:24154,0.02579887966680626,0.02579887966680626
11936,P1:5432,0.02578088605097821,0.02578088605097821
15227,P1:11673,-0.02578082772762742,0.02578082772762742
7753,P2:25491,0.025776051369447016,0.025776051369447016
7848,P2:25356,-0.02575855218513674,0.02575855218513674
13331,P1:24310,0.025749627197829753,0.025749627197829753
10383,P2:12054,-0.025747040244166804,0.025747040244166804
11750,P1:6198,0.02574052901211929,0.02574052901211929
9874,P2:20238,0.02572494352520745,0.02572494352520745
8003,P2:25089,-0.02572091364895585,0.02572091364895585
10434,P2:11527,0.02571638070376797,0.02571638070376797
3974,P3:8,-0.025716213750395414,0.025716213750395414
4748,P3:480,0.02570585679594147,0.02570585679594147
9712,P2:20793,0.0256978687036431,0.0256978687036431
5133,P3:3785,-0.025693749960218015,0.025693749960218015
9929,P2:1851,-0.02568559014890728,0.02568559014890728
3588,P4:2879,-0.02567185068007132,0.02567185068007132
5858,P2:9658,-0.02566934473315727,0.02566934473315727
685,P7 Mono:5566,-0.025646785515990048,0.025646785515990048
14554,P1:20575,0.025645500404886622,0.025645500404886622
15584,MFI:627,0.025637257417073945,0.025637257417073945
9812,P2:20501,-0.02563433036397932,0.02563433036397932
9997,P2:1496,-0.02562602344502272,0.02562602344502272
6644,P2:652,0.02561972577025196,0.02561972577025196
12020,P1:51,-0.025611774182891123,0.025611774182891123
15333,P1:11020,-0.025599263980707165,0.025599263980707165
14752,P1:2003,-0.025580469055370016,0.025580469055370016
4424,P3:636,-0.02558023438014263,0.02558023438014263
6726,P2:5935,0.025578555264284562,0.025578555264284562
11819,P1:596,-0.02556277243855056,0.02556277243855056
11076,P1:8904,-0.02555861446698037,0.02555861446698037
15402,P1:10544,-0.02555734810329094,0.02555734810329094
3765,P3:8548,0.02555217251116794,0.02555217251116794
14384,P1:21089,0.025542623120802965,0.025542623120802965
2700,P5 CD8:241,0.02554086925510231,0.02554086925510231
14221,P1:21567,-0.025537966824587286,0.025537966824587286
691,P7 Mono:554,0.025535184456541987,0.025535184456541987
10748,P1:9860,0.025535120960613666,0.025535120960613666
8841,P2:23118,0.025535082619888422,0.025535082619888422
8084,P2:24866,0.025527993284387616,0.025527993284387616
8337,P2:24172,-0.025525595494439744,0.025525595494439744
5882,P2:952,0.02552423138423445,0.02552423138423445
1454,P6:245,0.025518927638956287,0.025518927638956287
13634,P1:23446,0.025500371359685373,0.025500371359685373
15645,MFI:528,0.02547300350010953,0.02547300350010953
6364,P2:818,-0.0254634910352678,0.0254634910352678
10962,P1:9208,-0.025450891418471875,0.025450891418471875
1349,P7 Mono:1043,0.02545031114499734,0.02545031114499734
15002,P1:13020,0.025446269947869436,0.025446269947869436
1624,P6 earlyB:164,-0.02544263973079121,0.02544263973079121
9839,P2:20446,-0.025442132691772406,0.025442132691772406
17,P7:81,-0.025438706774674403,0.025438706774674403
14753,P1:20024,0.02542103742552618,0.02542103742552618
3793,P3:846,0.025409970320366532,0.025409970320366532
14535,P1:20617,-0.025409649525504462,0.025409649525504462
7657,P2:25640,-0.025401626229943703,0.025401626229943703
14392,P1:21069,0.02539790120031404,0.02539790120031404
4093,P3:7665,-0.02538880105449847,0.02538880105449847
6528,P2:7078,0.025387852925920384,0.025387852925920384
13875,P1:22485,0.025375700338993213,0.025375700338993213
2354,P5 gd:1564,0.025374687848867122,0.025374687848867122
5688,P3:1168,-0.025363819222532037,0.025363819222532037
4510,P3:6002,-0.025358344602048076,0.025358344602048076
13252,P1:2452,-0.025354574298563998,0.025354574298563998
2091,P5 gd:2164,-0.025330056671754954,0.025330056671754954
14547,P1:20594,0.02532754305961405,0.02532754305961405
363,P7 Mono:677,0.02532320133375244,0.02532320133375244
15102,P1:12514,0.02531798566550333,0.02531798566550333
12216,P1:4180,-0.02531458184069292,0.02531458184069292
6143,P2:8787,-0.02530870731658444,0.02530870731658444
1285,P7 Mono:1816,-0.025303635691983607,0.025303635691983607
7838,P2:25370,0.025283781307391694,0.025283781307391694
10526,P2:11095,0.025275059255641576,0.025275059255641576
2051,P5 gd:283,0.02527344526994868,0.02527344526994868
1205,P7 Mono:2258,-0.025264654446447474,0.025264654446447474
7695,P2:25560,-0.025248840243918852,0.025248840243918852
6775,P2:542,0.025242526102227728,0.025242526102227728
13419,P1:24166,-0.025239393017200087,0.025239393017200087
7261,P2:2737,-0.025235867922363472,0.025235867922363472
14533,P1:20626,-0.025229610709808288,0.025229610709808288
688,P7 Mono:5543,-0.025211971458375587,0.025211971458375587
14513,P1:20648,-0.025205501705275874,0.025205501705275874
12519,P1:287,-0.025196329056332154,0.025196329056332154
3808,P3:8429,0.025195728822940376,0.025195728822940376
12707,P1:26000,-0.025194803648248207,0.025194803648248207
14135,P1:21793,-0.02517360549722691,0.02517360549722691
12091,P1:4755,-0.02516078002770833,0.02516078002770833
14625,P1:20360,-0.025157100297641313,0.025157100297641313
6337,P2:8290,0.025151165991678034,0.025151165991678034
6405,P2:786,-0.025149567277140614,0.025149567277140614
10872,P1:9447,0.02513790283031667,0.02513790283031667
10152,P2:13112,0.02513494642436081,0.02513494642436081
14323,P1:21304,-0.025129072786901345,0.025129072786901345
7774,P2:25457,0.02512416872561788,0.02512416872561788
8297,P2:24346,0.02512200447166075,0.02512200447166075
14346,P1:21162,0.02510166637041729,0.02510166637041729
13889,P1:22464,0.025087645691095915,0.025087645691095915
11509,P1:7176,-0.025084766298336007,0.025084766298336007
8298,P2:24343,-0.025080780969327275,0.025080780969327275
659,P7 Mono:5656,0.025070764499367654,0.025070764499367654
14931,P1:13403,-0.02505970446898388,0.02505970446898388
15990,Lin:42,0.025059351791181572,0.025059351791181572
6195,P2:8662,-0.025052377724371574,0.025052377724371574
1579,P6 earlyB:32,-0.025048765162531156,0.025048765162531156
15113,P1:12375,-0.02503455677203683,0.02503455677203683
1675,P5 gd:957,-0.025027884162413187,0.025027884162413187
2243,P5 gd:188,0.025024907315339913,0.025024907315339913
12598,P1:26220,-0.025017485190783117,0.025017485190783117
3403,P4:3722,-0.025010119681141155,0.025010119681141155
14241,P1:21523,0.025005784593953712,0.025005784593953712
5835,P2:9707,-0.025003213441344627,0.025003213441344627
1905,P5 gd:591,0.025001510964220243,0.025001510964220243
8020,P2:25029,-0.024998529308245584,0.024998529308245584
8975,P2:22749,-0.02498339590473106,0.02498339590473106
501,P7 Mono:6279,-0.024968601335580775,0.024968601335580775
2458,P5 gd:1354,-0.02494372497615313,0.02494372497615313
1654,P5 gd:99,-0.02493324976094464,0.02493324976094464
7871,P2:25324,-0.024932082201423338,0.024932082201423338
14633,P1:20332,-0.02490596662203937,0.02490596662203937
9362,P2:21650,-0.024904054458419395,0.024904054458419395
12111,P1:469,-0.024903059161040485,0.024903059161040485
777,P7 Mono:5058,0.02490254394215628,0.02490254394215628
9700,P2:20871,-0.02490066128882261,0.02490066128882261
12972,P1:25406,-0.024844487422046133,0.024844487422046133
5925,P2:9369,-0.024824970909752705,0.024824970909752705
3392,P4:3741,0.024821464484564338,0.024821464484564338
14873,P1:143,0.024810889163556872,0.024810889163556872
14957,P1:13259,-0.024810054611618462,0.024810054611618462
1215,P7 Mono:2236,-0.024794828509599697,0.024794828509599697
14602,P1:20409,-0.02478214896640836,0.02478214896640836
12453,P1:314,-0.024752516659081982,0.024752516659081982
5453,P3:268,0.024747326085211838,0.024747326085211838
10982,P1:9162,0.024727186529283393,0.024727186529283393
5193,P3:3622,-0.024722785331210008,0.024722785331210008
6442,P2:742,-0.024719928477158887,0.024719928477158887
6229,P2:8588,0.02470264642281081,0.02470264642281081
9657,P2:20962,-0.02470059719772818,0.02470059719772818
1980,P5 gd:448,0.024692959338741157,0.024692959338741157
2991,P4:5804,-0.024691143044613652,0.024691143044613652
2344,P5 gd:16,-0.02468040242366604,0.02468040242366604
13575,P1:23636,-0.02467055305869801,0.02467055305869801
13386,P1:24218,-0.0246662508886797,0.0246662508886797
4519,P3:5993,0.0246599127971272,0.0246599127971272
11530,P1:7115,-0.024658940151286408,0.024658940151286408
5953,P2:9327,0.024654583301720743,0.024654583301720743
10563,P2:10870,0.024651734388001202,0.024651734388001202
4107,P3:7608,-0.02465019864104113,0.02465019864104113
7936,P2:25218,0.024649238677999764,0.024649238677999764
514,P7 Mono:6254,-0.02464720426820477,0.02464720426820477
8172,P2:24718,0.024640904603005692,0.024640904603005692
12472,P1:3060,-0.024638227856435307,0.024638227856435307
11431,P1:7515,-0.024636565186419657,0.024636565186419657
3597,P3:994,-0.024622093873104604,0.024622093873104604
5346,P3:3084,-0.024620938222231166,0.024620938222231166
13799,P1:22741,0.024620055547897778,0.024620055547897778
4649,P3:5510,0.024617343316701314,0.024617343316701314
14997,P1:1303,-0.02461565012067786,0.02461565012067786
2008,P5 gd:389,0.024611150654605077,0.024611150654605077
4567,P3:5773,0.024607766045261843,0.024607766045261843
11113,P1:8720,-0.02460562166876228,0.02460562166876228
1901,P5 gd:599,0.024602496270715132,0.024602496270715132
3114,P4:5303,-0.024594462480351104,0.024594462480351104
10110,P2:13312,0.024594206575253325,0.024594206575253325
6449,P2:734,-0.0245879979557344,0.0245879979557344
7004,P2:424,-0.0245849460211646,0.0245849460211646
4342,P3:6578,0.024569194819278134,0.024569194819278134
10422,P2:11555,-0.02456527219234293,0.02456527219234293
11745,P1:6227,0.024557799476572544,0.024557799476572544
14256,P1:21496,0.024541565549195385,0.024541565549195385
7829,P2:25381,-0.024536302444736098,0.024536302444736098
13289,P1:24372,-0.024511014591236457,0.024511014591236457
961,P7 Mono:4232,0.024494983972076396,0.024494983972076396
1928,P5 gd:547,-0.024489245539192114,0.024489245539192114
15086,P1:12586,-0.02448736649083763,0.02448736649083763
11813,P1:5975,-0.02448221989565686,0.02448221989565686
9433,P2:21418,-0.02448196032423861,0.02448196032423861
4106,P3:7611,-0.02447625079479057,0.02447625079479057
7262,P2:273,0.02446421810449278,0.02446421810449278
2316,P5 gd:1719,-0.024455035035587123,0.024455035035587123
4478,P3:6137,0.02445378119914901,0.02445378119914901
6270,P2:85,-0.02444892974961662,0.02444892974961662
15655,MFI:515,-0.024447042238253273,0.024447042238253273
14941,P1:13381,-0.02444684380864173,0.02444684380864173
