,feature,importance_mean,importance_std
209,P4:3357,0.000283639664170629,5.6328732351358376e-05
210,P5 gd:1727,0.0002828832917328411,4.508089714921014e-05
211,MFI:70,0.00028212691929504764,7.023094469988177e-05
212,P1:23325,0.0002817487330761648,4.565553393720381e-05
213,P5 gd:1168,0.00028149660893023176,4.743034190688399e-05
214,P1:12846,0.0002812444847842918,4.5278752078623834e-05
215,P1:6166,0.00027998386405465034,5.3270586419338114e-05
216,MFI:316,0.0002793535536898276,7.350013462209354e-05
217,P3:7109,0.00027922749161686105,4.691558869388683e-05
218,P2:8052,0.0002774626225953619,4.123771541336735e-05
219,P2:22238,0.0002772104984494275,4.9113919525412324e-05
220,P1:10755,0.00027594987771978606,3.106068176319065e-05
221,P1:9788,0.00027569775357386,5.1547057559097374e-05
222,P4:5445,0.00027519350528198706,4.7684301774158376e-05
223,P7:214,0.0002750674432090344,3.957947599160277e-05
224,P1:8747,0.0002746892569901349,2.9329147947631586e-05
225,P4:3070,0.00027330257418751585,3.015914893033825e-05
226,Lin:35,0.0002730504500415912,4.067021154679893e-05
227,P2:12197,0.0002726722638227014,4.6256536202161386e-05
228,P1:4567,0.0002720419534578744,3.761553687825268e-05
229,P3:6942,0.00027115951894711584,4.9075076118641386e-05
230,P3:8576,0.00026939464992561805,5.439414112421271e-05
231,P1:22831,0.0002685122154148678,4.434805676332354e-05
232,P1:20389,0.0002654867256637078,5.14611260666364e-05
233,P3:3960,0.00026536066359074824,5.84233449717979e-05
234,P1:5673,0.0002653606635907399,4.187177893815755e-05
235,P1:12560,0.0002649824773718501,6.167206048557201e-05
236,P6:80,0.00026485641529888914,6.448774312179662e-05
237,P7 Mono:4321,0.00026208304969366073,4.812682773523736e-05
238,P1:6582,0.0002609484910369761,6.84692313440736e-05
239,P5 gd:1206,0.0002603181806721533,5.4198628665886416e-05
240,P2:22064,0.00026019211859918816,3.947252923200144e-05
241,P7 Mono:2757,0.0002600660565262175,5.5395783058117196e-05
242,P1:4803,0.00025943574616140027,5.152470139939315e-05
243,P4:3942,0.00025918362201547555,3.5316284678782716e-05
244,P7 Mono:2006,0.00025867937372361927,5.004457893583551e-05
245,P7 Mono:4033,0.00025804906335878815,5.7293929338229766e-05
246,P2:7926,0.00025666238055617186,5.567949276992549e-05
247,P2:2905,0.000255653883972462,5.440217485710733e-05
248,P2:22601,0.00025565388397245784,6.6258302300333e-05
249,P1:2944,0.0002552756977535653,4.876256318821864e-05
250,P7:111,0.0002545193253157857,3.632009998264637e-05
251,P1:24484,0.00025388901495095734,4.4043136884874256e-05
252,P6 earlyB:184,0.00025174595971055034,3.8633655101772716e-05
253,P3:2540,0.0002493507803242215,3.140337560007463e-05
254,P4:6219,0.00024884653203236515,3.597609256692364e-05
255,P1:23104,0.000247459849229742,3.097152980888977e-05
256,P2:12895,0.00024682953886493304,4.7191013313037314e-05
257,P1:22733,0.00024569498020824836,3.877079991709048e-05
258,P1:4328,0.0002454428560623112,6.099385441557991e-05
259,P5 CD8:2,0.0002453167939893572,6.686092770776565e-05
260,P2:13234,0.0002450646698434186,5.783543262752968e-05
261,P2:5253,0.00024393011118673812,4.929413929010689e-05
262,P2:1963,0.000243425862894886,5.74446207240015e-05
263,P5 gd:770,0.00024266949045708696,4.129086178413012e-05
264,P2:11442,0.0002419131180193046,4.381613733122046e-05
265,P3:1861,0.00024166099387337158,4.253376187955564e-05
266,P1:12512,0.00024115674558152083,2.777974501446445e-05
267,P5 gd:196,0.00024103068350855294,3.668731211136952e-05
268,MFI:413,0.00024090462143558784,3.5055457665044164e-05
269,P2:20688,0.00024077855936262133,3.59707914407504e-05
270,P3:2357,0.00023977006277890872,2.5324361308198204e-05
271,P2:8764,0.00023977006277890316,4.08090793743752e-05
272,P2:2522,0.00023649244888182124,8.069587678409876e-05
273,P1:11542,0.00023535789022513658,4.553982571318262e-05
274,P5 gd:1223,0.00023434939364142538,4.190288893894426e-05
275,P7 Mono:5050,0.000233214834984731,4.417571910327783e-05
276,P2:22803,0.00023208027632804772,1.983986355100742e-05
277,P2:2363,0.00023182815218213,4.8599994743104186e-05
278,P6 earlyB:209,0.0002318281521821286,3.7862508047925165e-05
279,P4:5550,0.0002315760280361956,4.302411934834594e-05
280,P2:1692,0.00022981115901470062,4.0712585210172916e-05
281,P2:24142,0.00022981115901468536,3.4445408981993e-05
282,MFI:389,0.00022968509694172717,5.3530534122515765e-05
283,P2:10295,0.00022930691072283322,4.685864775425176e-05
284,P1:11357,0.0002274159796283648,3.653278004524533e-05
285,P2:4925,0.00022653354511761176,2.8519297786192412e-05
286,P5 gd:605,0.00022640748304464942,3.120742937478584e-05
287,P2:7064,0.00022628142097168568,2.6522513471032187e-05
288,P1:7496,0.0002260292968257513,4.844147371280915e-05
289,P4:6296,0.00022602929682574575,4.1935491705507315e-05
290,MFI:169,0.00022590323475279173,2.815900532333208e-05
291,P3:2204,0.00022527292438796198,5.306913828515018e-05
292,P3:2508,0.00022527292438796198,4.537551739123282e-05
293,P4:246,0.00022401230365831775,4.299825595564332e-05
294,P2:9672,0.0002238862415853443,7.522896134888683e-05
295,P4:5774,0.00022161712427198887,3.2458474689023704e-05
296,P1:4441,0.00022123893805308937,2.964603675556061e-05
297,P5 gd:1229,0.00022023044146937258,4.123231992526089e-05
298,P2:24607,0.00021985225525048558,4.5098519403647467e-05
299,P1:2681,0.00021972619317751075,3.93105529348028e-05
300,P1:7436,0.00021846557244786373,6.392987933424384e-05
301,P1:3822,0.00021707888964525717,5.42002413036323e-05
302,P1:10836,0.0002168267654993214,3.819909629522499e-05
303,P4:161,0.00021670070342635767,5.050182584261016e-05
304,P1:8174,0.00021644857928043577,3.162148435917339e-05
305,P5 gd:501,0.00021644857928043297,2.9289024491954163e-05
306,P3:6282,0.00021619645513450554,4.06664993081917e-05
307,P3:4620,0.0002159443309885767,2.5525935585063293e-05
308,P2:4829,0.0002159443309885739,4.378203125866872e-05
309,P6:295,0.00021430552404003573,3.8891732915088426e-05
310,P2:8700,0.00021392733782113206,4.346509860424094e-05
311,P1:9981,0.00021367521367520874,4.208755573991314e-05
312,P1:7935,0.0002135491516022478,5.1349834573765286e-05
313,P4:5449,0.0002134230895292813,6.0135837152720687e-05
314,P2:5582,0.00021279277916445987,4.7936087447170656e-05
315,P2:13525,0.00021241459294556175,4.173111612728031e-05
316,P1:6335,0.00021228853087259524,4.436310445592329e-05
317,P1:20700,0.0002114060963618422,3.103304132372899e-05
318,P4:2477,0.0002111539722159203,4.7957465551337595e-05
319,P7 Mono:1402,0.00021115397221591476,4.794752343273817e-05
320,P7 Mono:3500,0.00021102791014294825,6.020490213464326e-05
321,P3:6267,0.0002097672894132971,2.8586920370233805e-05
322,P7 Mono:4079,0.00020951516526737795,3.5052510904416195e-05
323,P4:3311,0.00020926304112144217,2.361772180016016e-05
324,P2:6325,0.00020926304112144217,2.9152791305877487e-05
325,P2:4418,0.00020812848246476028,4.8694729117725754e-05
326,P7 Mono:3275,0.00020812848246475334,4.161747988609496e-05
327,P4:2500,0.00020598542722436025,2.3239227737292788e-05
328,P2:4456,0.00020485086856767836,3.480432063201805e-05
329,P3:2515,0.00020434662027581514,6.164022881133986e-05
330,P2:4780,0.00020396843405692255,4.9872807249290166e-05
331,P1:1971,0.00020270781332727139,5.9310296282667006e-05
332,P7:143,0.00020245568918135227,3.077154285332521e-05
333,P1:22115,0.0002018253788165267,3.8113507988208714e-05
334,MFI:21,0.00020169931674356018,4.607392000645752e-05
335,P1:21658,0.0002015732546706006,4.891614541984e-05
336,P4:4545,0.0002013211305246537,3.421395261726381e-05
337,P1:25270,0.0002011950684516997,4.685440831129247e-05
338,P1:5832,0.00020119506845169832,2.585471344738271e-05
339,P3:7054,0.00020056475808687412,3.9235288703386094e-05
340,P2:23394,0.00020018657186798294,3.8964398047451826e-05
341,P5 gd:1845,0.00020018657186798156,3.9135320339080725e-05
342,P2:12559,0.0001996823235761211,2.9262697517570154e-05
343,P4:6354,0.0001994301994301992,4.944076716716059e-05
344,P5 gd:1830,0.0001993041373572299,6.968268520254192e-05
345,P4:3925,0.00019854776491943366,3.0813088203201603e-05
346,P7 Mono:5558,0.00019779139248165268,4.047534952600993e-05
347,P6:182,0.00019728714418979775,3.236261648041197e-05
348,P2:6409,0.0001972871441897936,3.714127558226697e-05
349,P2:8825,0.00019627864760607823,3.442233337984307e-05
350,P5 gd:381,0.00019615258553310754,3.813330824305676e-05
351,P5 CD8:49,0.00019577439931421775,6.706703693665653e-05
352,P1:23478,0.0001948919648034647,4.3264092048161456e-05
353,P7 Mono:4856,0.00019476590273050098,4.229471786197803e-05
354,P1:11764,0.00019476590273049266,3.183285759249205e-05
355,P7 Mono:1385,0.0001937574061467759,3.85141811765852e-05
356,P5 CD8:174,0.00019287497163602424,3.7178695377451607e-05
357,P1:3274,0.00019211859919823494,7.107307676247188e-05
358,P3:4923,0.00019174041297934373,2.233434314755018e-05
359,P1:9956,0.00019161435090637863,4.3581757176878625e-05
360,P2:9403,0.00019161435090637584,4.3333092662972e-05
361,MFI:637,0.00019148828883341768,6.815855818414155e-05
362,P6:16,0.00019085797846858237,6.83977074671697e-05
363,P1:4730,0.00019035373017673856,4.035955574106913e-05
364,P3:75,0.0001903537301767344,3.687396442354518e-05
365,P2:7145,0.0001903537301767261,6.132113284461907e-05
366,P4:4905,0.00019022766810376373,2.284785957903399e-05
367,P4:6063,0.00018984948188487672,1.976563257698013e-05
368,P2:25126,0.00018947129566598413,4.9905457521243646e-05
369,P4:5136,0.00018795855079040136,2.9876711292644393e-05
370,P3:1161,0.00018783248871743764,3.943547262379804e-05
371,P1:6560,0.0001873282404255716,6.590093057838359e-05
372,P1:6383,0.00018606761969593293,2.8830481524692183e-05
373,P1:5911,0.00018606761969593017,3.285459144803052e-05
374,P2:10012,0.0001860676196959288,2.1550347322547508e-05
375,P2:4137,0.00018531124725813808,4.302393466495556e-05
376,P7 Mono:270,0.00018493306103924828,5.016272677311529e-05
377,P3:907,0.0001849330610392469,5.9401995108009573e-05
378,P2:2169,0.00018480699896628456,4.348392388274011e-05
379,MFI:382,0.00018430275067442546,4.4214553643346765e-05
380,P2:20979,0.0001841766886014548,1.9105371561165944e-05
381,P5 gd:2010,0.00018405062652849662,2.9975217737640625e-05
382,P1:8857,0.00018392456445553014,3.5972779454609615e-05
383,P1:21490,0.0001836724403095985,4.645537052979662e-05
384,MFI:145,0.00018291606787181335,5.6991908929083105e-05
385,P2:7544,0.00018241181957994872,4.5379019507332626e-05
386,P5 gd:351,0.00018215969543402405,4.844212982574121e-05
387,P7:62,0.00018178150921513287,3.511139912801755e-05
388,P2:6180,0.0001815293850691943,5.0685733014186906e-05
389,MFI:270,0.00018127726092326962,3.39376332837502e-05
390,P1:4820,0.00018077301263140638,4.281733150081638e-05
391,P2:22441,0.0001805208884854831,3.6326006348046354e-05
392,P1:10324,0.0001800166401936254,3.7433431566883764e-05
393,P2:24860,0.000179386329828804,3.0631008564292964e-05
394,MFI:390,0.0001792602677558347,5.201889998059259e-05
395,P3:4765,0.00017825177117211655,3.6090759100204775e-05
396,P4:5532,0.00017774752288025468,3.0945607158887257e-05
397,P2:6904,0.00017762146080729652,3.266662139525512e-05
398,P2:22011,0.00017724327458840534,6.490470824160683e-05
399,MFI:425,0.00017673902629654348,5.814127124189042e-05
400,MFI:171,0.00017661296422357976,3.2918618826890507e-05
401,P7 Mono:3113,0.0001766129642235742,3.1943492505286285e-05
402,P1:7744,0.00017610871593172066,2.7002307700360407e-05
403,P1:10228,0.0001757305297128184,2.755660399867588e-05
404,MFI:73,0.0001752262814209704,3.6843784032521055e-05
405,P2:20190,0.00017434384691021322,2.392557186812729e-05
406,P2:1305,0.0001743438469102035,4.271272503618438e-05
407,P2:24902,0.0001737135365453904,2.9211604483689756e-05
408,P2:6118,0.00017283110203464153,1.7885271794643628e-05
409,P1:10017,0.00017194866752388017,4.834344901497795e-05
410,P2:22355,0.00017144441923202386,3.3075382494732364e-05
411,P7 Mono:5721,0.00017119229508609084,4.2420589972929374e-05
412,P1:24796,0.00017106623301312712,3.215472587398822e-05
413,P2:11633,0.0001709401709401648,3.281102989687956e-05
414,P3:2406,0.00017081410886720104,4.026593110375933e-05
415,P2:11671,0.00016955348813754988,2.71150698561043e-05
416,P2:8372,0.00016942742606458478,5.1538270432428526e-05
417,P1:13286,0.00016778861911604382,4.0530279794235645e-05
418,P2:9350,0.00016741043289714985,3.098563698305801e-05
419,P3:6123,0.00016728437082419169,2.651532238745797e-05
420,P2:25976,0.00016728437082418475,2.6061942597409522e-05
421,P2:9216,0.00016728437082418196,3.378863355537189e-05
422,P4:5682,0.00016703224667825728,3.3377894775836414e-05
423,MFI:8,0.0001670322466782559,4.3069158424365745e-05
424,P2:11011,0.00016678012253233538,3.3971565192187604e-05
425,P2:8765,0.0001664019363134414,3.2843948404267396e-05
426,P2:9138,0.0001662758742404763,2.560301770808364e-05
427,P4:2740,0.00016627587424047351,3.115263944260573e-05
428,P1:20702,0.0001662758742404638,2.630713405357698e-05
429,P3:1309,0.0001657716259486075,2.803712327022415e-05
430,P5 CD8:19,0.00016451100521896604,3.1547018017399504e-05
431,P2:3997,0.00016438494314599677,3.0345107509121134e-05
432,P2:8905,0.00016375463278117536,4.071414652998734e-05
433,P1:9086,0.00016312432241634423,2.1342871124287597e-05
434,P5 gd:768,0.00016287219827041955,5.054381745558764e-05
435,P7 Mono:2569,0.00016274613619745443,3.916637230988953e-05
436,P2:9122,0.0001626200741244921,3.28342699162501e-05
437,P2:13191,0.00016249401205152003,2.2148571687306048e-05
438,P2:12553,0.00016236794997856046,3.10317610774671e-05
439,P7 Mono:2684,0.00016211582583263717,4.28358849736317e-05
440,P1:3941,0.00016198976375966928,2.274189145357246e-05
441,P7 Mono:4542,0.00016186370168670556,4.807644533193484e-05
442,P2:23824,0.00016148551546780744,3.6149055017836115e-05
443,P4:5290,0.00016085520510298462,2.2685569682987535e-05
444,P1:10468,0.0001607291430300223,3.132965895160376e-05
445,P1:5701,0.00016060308095705578,7.17650909572192e-05
446,P1:1364,0.00016060308095705578,3.5271257905908674e-05
447,P1:9596,0.00016060308095705578,3.15165267216321e-05
448,P1:12866,0.00016047701888409344,4.18102496771326e-05
449,P2:5989,0.00015984670851926507,2.6042117712378154e-05
450,P1:23921,0.00015946852230037112,2.898468351536721e-05
451,P2:11871,0.00015934246022741294,2.7562370305638144e-05
452,P2:13549,0.0001593424602274088,2.51947597213589e-05
453,P7 Mono:1528,0.00015921639815444922,3.527959219117697e-05
454,P5 gd:2115,0.0001592163981544395,4.6153354739150926e-05
456,P2:22356,0.00015896427400851758,4.846246492067555e-05
455,P3:1899,0.00015896427400851758,3.977433206933742e-05
457,P1:6047,0.0001584600257166599,3.799490802861454e-05
458,P1:7353,0.00015846002571665295,3.241560644267454e-05
459,MFI:465,0.0001583339636436823,4.179561366104963e-05
460,P5 gd:1616,0.00015694728084108406,5.5175023443561484e-05
461,P2:22576,0.0001569472808410813,3.439092571339553e-05
462,P3:1952,0.0001568212187681134,3.9084122136611074e-05
463,P2:12146,0.0001566951566951455,4.0225654896095716e-05
464,P1:6697,0.0001563169704762571,3.401340686088849e-05
465,P7 Mono:1530,0.00015606484633032408,4.143129324891615e-05
466,P1:4368,0.00015593878425736868,2.9682465517555044e-05
467,P3:7708,0.00015568666011142596,5.3916411123910804e-05
468,P2:22747,0.00015530847389253616,4.395500862580213e-05
469,P4:4741,0.00015530847389253616,3.3011899863013266e-05
470,P1:25306,0.0001549302876736422,6.091146653992876e-05
